skill,thumbnail_link,video_link,title,num_views,age,channel,snippet,duration,chapter,series
bi tool,https://i.ytimg.com/vi/SfE3aO3LWi0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDJVy1NXcwRbGtEatTON_JJy4yF2g,https://youtube.com/watch?v=SfE3aO3LWi0&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,I started my data analyst career taking these beginner courses,427K views,3 years ago,Wale Gbads,This video is specifically for anyone who is new to the data analysis field and looking to have an idea of what competences are ...,8:16,6,"['Beginner guide intro', 'Why excel is important', 'What are databases', 'Types of visualization', 'Statistics in data science', 'Practice datasets']"
bi tool,https://i.ytimg.com/vi/jgXp1EE4Wms/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCc4GLQzouGZvyvksdJps0tJHeZxg,https://youtube.com/watch?v=jgXp1EE4Wms&t=170s&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,Data Analytics - The 9 Essential Tools! (2024),133K views,3 years ago,CareerFoundry,Looking to get started in Data Analytics? Here's a rapid-fire list of the essential tools (and languages) you'll need to pick-up and ...,4:08,,['2:50 Tool #8 - Power BI']
bi tool,https://i.ytimg.com/vi/aYorBPF05Rw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFkgYShlMA8=&rs=AOn4CLAhz7H92ZHVOVEsOdNuwOeQDvUBaQ,https://youtube.com/shorts/aYorBPF05Rw,How I'd Learn to Become a Data Analyst,559K views,1 year ago,Thu Vu,,SHORTS,,
bi tool,https://i.ytimg.com/vi/axgNfM55dw8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBuhyjR386v6ZJYjOKjVTM3mE4e0Q,https://youtube.com/watch?v=axgNfM55dw8&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,Power BI vs Tableau - Best BI Tool,415K views,4 years ago,Luke Barousse,"In this video, I share the key differences (and similarities) between these two top business intelligence ( BI ) solutions, as I've been ...",18:02,10,"['Intro', 'Solution Overviews', 'Costs', 'System Requirements', 'App Comparison', 'Final Products', 'Connecting to Data', 'Sharing / Collaborating', 'Getting Help', 'Outro']"
bi tool,https://i.ytimg.com/vi/iuKK9PcYSIo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCM6JehTYWtZYcKLfVhMuFZOB7lSA,https://youtube.com/watch?v=iuKK9PcYSIo&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,BI Analyst vs Data Scientist. Which is right for you?,19K views,2 years ago,Adam Finer - Learn BI Online,"If you've ever asked yourself what is the difference between a BI Analyst and a Data Scientist is, this is the video for you.",11:27,5,"['Intro', 'What is Business Intelligence?', 'What is Data Science?', 'Tools & Skills', 'Which is right for you?']"
bi tool,https://i.ytimg.com/vi/kgQyvF4gG8E/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGCogWSh_MA8=&rs=AOn4CLAXAuXG4Lwwwzv2KQGRoVK61sOgAA,https://youtube.com/shorts/kgQyvF4gG8E,"Real Time Power BI Project, Blinkit Analysis #powerbi #powerbidashboard #dataanalyst",374K views,8 months ago,Data Tutorials,In today's video we are going to see an amazing and interactive dashboard which is on a very famous application that is called ...,SHORTS,,
bi tool,https://i.ytimg.com/vi/hf-x503PjyI/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBMgLSh_MA8=&rs=AOn4CLBGQ5AXZY_FLF53kmoLsj1rsx4iZQ,https://youtube.com/shorts/hf-x503PjyI,🔥 Free Data Analyst Certificates (Data Analytics/ Business Analyst) | Data Analytics Certifications,133K views,5 months ago,Top VarSity,"Unlock your potential with free Data Analyst certificates! In this video, we dive into the top free certifications available for aspiring ...",SHORTS,,
bi tool,https://i.ytimg.com/vi/NNSHu0rkew8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAWLcvghN1KBPhEcjT73YX38ql9iA,https://youtube.com/watch?v=NNSHu0rkew8&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,Power BI Tutorial for Beginners,2.8M views,1 year ago,Kevin Stratvert,"In this step-by-step tutorial, learn how to use Microsoft Power BI in just 10 minutes. Power BI is a powerful business analytics tool ...",12:32,11,"['Introduction', 'How to get Power Bi Desktop', 'Welcome screen', 'Get data', 'Data view', 'Transform data with Power Query', 'Model view', 'Build report with visualizations', 'Add pages', 'Publish report', 'Wrap up']"
bi tool,https://i.ytimg.com/vi/Vqn1Vn9Pzr4/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEUgVShlMA8=&rs=AOn4CLBGfc7nNv4V3LuO1wDnLYalSmww7Q,https://youtube.com/shorts/Vqn1Vn9Pzr4,Data Analyst or Data Scientist?,73K views,1 year ago,codebasics,"Data Analyst or Data Scientist ? In this video, I have explained which role might be best suited for you if you are about to kick-start ...",SHORTS,,
bi tool,https://i.ytimg.com/vi/AYWLZ1lES6g/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCjM6caOJAfevNQS1DX9zpNxJp3hA,https://youtube.com/watch?v=AYWLZ1lES6g&pp=ygUlQ291cnNlIGJpIHRvb2wgYmkgdG9vbCBEYXRhIFNjaWVudGlzdA%3D%3D,FASTEST Way to Become a Data Analyst and ACTUALLY Get a Job,3.2M views,2 years ago,Stefanovic,"Today, I'll share how to learn Data Analysis fast and how to get your first full-time Data Analyst job - step by step. As a self taught ...",10:55,5,"['Tableau', 'Which Programming Language To Use', 'Learn to Use Excel', 'Build Your Portfolio', 'Linkedin Profile Tips To Attract Recruiters']"
