skill,link,image_link,partner,title,rating,num_review,course_type,duration,difficulty_numeric,price,description,wilson_score
.net frameworks,https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b3/fb5ab03e844adc944e571555a05930/IBM-cybersecurity-PC.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM Cybersecurity Analyst,4.6,26000,Certificate,120,3.0,47.2,"list Cyber Threat Hunting, Incident Response, IT Service Management, Identity and Access Management, Cloud Computing, Governance Risk Management and Compliance, Information Technology Infrastructure Library, Endpoint Security, Malware Protection, Penetration Testing, Linux, Computer Security Incident Management, Database Management, Network Security, Networking Hardware, TCP/IP, Cybersecurity, Cyber Threat Intelligence, Interviewing Skills, Cyber Security Assessment",0.916744653771661
.net frameworks,https://www.coursera.org/learn/automation-business-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f0/11ccd6f2954aa8833b9758e9d58fc5/UiPath_IIBA_co_brand_logo_square--1200x1200-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,UiPath,Automation Business Analysis - Concepts and Principles,4.7,82,Course,40,1.0,15.733333333333334,"list Requirements Management, Robotic Process Automation, Requirements Elicitation, Business Process Automation, Requirements Analysis, Business Requirements, Stakeholder Engagement, Business Analysis, Automation, Business Process, Process Analysis, Stakeholder Communications, Project Scoping, Process Mapping, Technical Documentation",0.869268309729303
.net frameworks,https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/27/a156f51493441cb45d0a9ec83b22f9/ETL-Specialization-1200x1200.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,"BI Foundations with SQL, ETL and Data Warehousing",4.6,23000,Course,120,1.0,47.2,"list Data Warehousing, SQL, Extract, Transform, Load, Apache Airflow, Linux Commands, IBM Cognos Analytics, Data Pipelines, Apache Kafka, Bash (Scripting Language), Shell Script, Data Visualization, Dashboard, File Management, Star Schema, Unix Shell, IBM DB2, Business Intelligence, Relational Databases, Databases, Stored Procedure",0.9165348929020105
.net frameworks,https://www.coursera.org/learn/ethical-frameworks-action,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cc/dff76855d245b19627679b9eb2af39/Turn-Ethical-Frameworks-into-Actionable-Steps-icon.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,CertNexus,Turn Ethical Frameworks into Actionable Steps,4.7,152,Course,40,1.0,15.733333333333334,"list Data Ethics, Business Ethics, Strategic Thinking, Ethical Standards And Conduct, Regulatory Compliance, Analytical Skills, Information Technology, Compliance Management, Decision Making, Conflict Management, Governance",0.8922076004331342
.net frameworks,https://www.coursera.org/specializations/dotnet-adv-techniques-for-exp-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/25/2bed358cb74d73a103358f42fd72c5/.net-general.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,EDUCBA,.NET Core Mastery: Advanced Techniques for Exp Developers,4.7,133,Course,120,2.0,47.2,"list Load Balancing, ASP.NET, Test Driven Development (TDD), Debugging, C# (Programming Language), Software Testing, Scalability, Performance Testing, Restful API, Unit Testing, Microservices, .NET Framework, Object-Relational Mapping, Software Architecture, Web Applications, Test Case, User Accounts, Data Integrity, Distributed Computing, Redis",0.8880540529957498
.net frameworks,https://www.coursera.org/learn/backend-development-dot-net-fullstack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8f/b9954e169c490795d12f4945d4b9e0/Backend-Development-for-.Net-Full-Stack-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Board Infinity,Backend Development for .Net Full Stack,3.8,36,Course,10,2.0,3.9333333333333336,"list Model View Controller, ASP.NET, Restful API, .NET Framework, JSON, Web Services, Web Applications, Application Programming Interface (API), Back-End Web Development, Software Architecture, C# (Programming Language), Application Security, Object-Relational Mapping, Extensible Markup Language (XML), Authentications, Authorization (Computing), Data Validation",0.6052116945082064
.net frameworks,https://www.coursera.org/learn/fundamentals-of-business-analysis,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/8d254fbadb48769b391f3a2ed3acb5/Logo-image.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Starweaver,Fundamentals of Business Analysis,4.5,78,Course,10,1.0,3.9333333333333336,"list Business Analysis, Scope Management, Business Requirements, Requirements Management, Stakeholder Management, Change Management, Systems Analysis, Business Process, Stakeholder Communications, Quality Management, Project Management, Solution Delivery",0.8167759120314388
.net frameworks,https://www.coursera.org/learn/advanced-c-programming-in-net-core,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/15/ec96bbecb0442c9ba88e6eb90fd5dc/Logo.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,EDUCBA,Advanced C# Programming in .NET Core,4.5,57,Course,10,2.0,3.9333333333333336,"list C# (Programming Language), Software Architecture, .NET Framework, Distributed Computing, Scalability, Object Oriented Programming (OOP), Software Design Patterns, Object-Relational Mapping, Microservices, Debugging, MongoDB, Data Access, Model View Controller, Performance Tuning, Database Management, NoSQL",0.7991813536626011
.net frameworks,https://www.coursera.org/projects/business-analysis-process-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/59/630408b17e41429a019ada61f22bc8/Courses-Project-images-06.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Coursera Project Network,Business Analysis & Process Management,4.4,6300,Course,2,1.0,0.7866666666666666,"list Process Analysis, Business Process, Business Analysis, Process Mapping, Workflow Management, Process Flow Diagrams, Business Modeling, Business Process Management, Stakeholder Management",0.8720027140469094
.net frameworks,https://www.coursera.org/learn/packt-net-core-microservices-the-complete-guide-net-6-mvc-djsov,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/80/4105dfd1494e0ba85fe024b74f5b6d/V18133.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Packt,.NET Core Microservices - The Complete Guide (.NET 6 MVC),4.624230019493178,0,Course,120,1.0,47.2,"list Microservices, .NET Framework, Microsoft Azure, OAuth, Software Architecture, Object-Relational Mapping, Cloud Storage, API Gateway, Authentications, Data Storage, Software Development, Model View Controller, Application Programming Interface (API), Restful API, Database Design",0.0
.net frameworks,https://www.coursera.org/professional-certificates/google-cybersecurity,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5d/60dbadd92b4f0a8d855b312b8f890d/google_cropped_hero_r.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320,Google,Google Cybersecurity,4.8,49000,Certificate,120,3.0,47.2,"list Threat Modeling, Network Security, Incident Response, Vulnerability Management, Computer Security Incident Management, Hardening, Stakeholder Communications, Intrusion Detection and Prevention, Cyber Threat Intelligence, Threat Management, Cybersecurity, Network Protocols, Cloud Security, Vulnerability Assessments, Network Architecture, Bash (Scripting Language), Operating Systems, Security Controls, Debugging, Python Programming",0.958283851971139
.net frameworks,https://www.coursera.org/learn/preparing-data-for-analysis-with-microsoft-excel,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f7/7cf8ba25554515af9817c327cfb4bc/Course-3.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Preparing  Data for Analysis with Microsoft Excel,4.7,4200,Course,10,1.0,3.9333333333333336,"list Excel Formulas, Microsoft Excel, Spreadsheet Software, Power BI, Microsoft Power Platform, Data Analysis, Pivot Tables And Charts, Data Cleansing, Data Manipulation",0.932652321264764
.net frameworks,https://www.coursera.org/learn/ai-for-everyone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/41/763803169e4d31a5e7611bc928124b/Course-Logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,DeepLearning.AI,AI For Everyone,4.8,47000,Course,10,1.0,3.9333333333333336,"list Data Ethics, Market Opportunities, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Team Building, Machine Learning, Strategic Thinking, Generative AI, Data Science, Deep Learning, Business Ethics, Artificial Neural Networks, Business Transformation",0.9582469780334495
.net frameworks,https://www.coursera.org/specializations/netpingtai-ruanjian-kaifa,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/77/ee30a0adb611e59098a34b698f19df/XJTU_Thumbnail.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Xi'an Jiaotong University,.Net平台下的软件开发技术,4.4,112,Course,120,1.0,47.2,"list Microsoft SQL Servers, ASP.NET, SQL, C# (Programming Language), Object Oriented Programming (OOP), Relational Databases, .NET Framework, Program Development, Operating Systems, System Testing, Database Design, Database Management, Debugging, Databases, Microsoft Visual Studio, User Interface (UI) Design, Web Development, Programming Principles, UI Components, Computer Programming",0.8094978464202374
.net,https://www.coursera.org/professional-certificates/ibm-business-analyst-professional-certificate,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d7/1b7897a722471f9f59b99b053bf063/BA_PC_Final-Logo-Image_600x600pxl-copy.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Business Analyst,4.7,12000,Certificate,120,3.0,47.2,"list Data Storytelling, Requirements Elicitation, Risk Mitigation, Business Analysis, Business Process Modeling, Risk Analysis, Process Optimization, Data Visualization, Requirements Management, Risk Management, Business Requirements, Stakeholder Management, Work Breakdown Structure, Scope Management, Process Analysis, Agile Methodology, Stakeholder Engagement, Excel Formulas, Microsoft Excel, Analysis",0.9357470654567054
.net,https://www.coursera.org/learn/dot-net-full-stack-foundation,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/4e/f9d71703db4b33ab34aef5322c6666/Net-Full-Stack-Foundation.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Board Infinity,.Net Full Stack Foundation,4.1,246,Course,10,1.0,3.9333333333333336,"list ASP.NET, .NET Framework, C# (Programming Language), Application Frameworks, Web Applications, Object Oriented Programming (OOP), Web Design and Development, Programming Principles, Full-Stack Web Development, Event-Driven Programming, Computer Programming, Debugging, Development Environment, Data Structures",0.7689382354690674
.net,https://www.coursera.org/professional-certificates/microsoft-business-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/cb/412c57d143465691790ad6c2bd9727/Business-Analyst-professional-certificate-SP-logo.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Microsoft,Microsoft Business Analyst,4.6,865,Certificate,120,3.0,47.2,"list Microsoft Power Platform, Excel Formulas, Process Flow Diagrams, Business Process Modeling, User Story, Business Requirements, Stakeholder Management, Data Modeling, Microsoft Excel, Microsoft Visio, Software Development Life Cycle, Requirements Analysis, Requirements Elicitation, Quality Management, Pivot Tables And Charts, Power BI, Project Management Life Cycle, Microsoft Power Automate/Flow, Business Analysis, Project Management",0.9006779525161794
.net,https://www.coursera.org/professional-certificates/microsoft-cybersecurity-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/86/154744eabf46fe9efc170eba4c49bd/Microsoft-Cybersecurity-2-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Microsoft,Microsoft Cybersecurity Analyst,4.7,2400,Certificate,120,3.0,47.2,"list Threat Modeling, MITRE ATT&CK Framework, Penetration Testing, Azure Active Directory, Network Security, Computer Systems, Security Information and Event Management (SIEM), Security Testing, Encryption, Cybersecurity, Cyber Security Strategy, System Testing, Cloud Security, Threat Management, Cloud Computing, Business Software, Cyber Attacks, Authentications, Active Directory, Data Management",0.9301117940839999
.net,https://www.coursera.org/specializations/asp-dot-net-experience,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a7/c9f13936de4766bc5971cddf28292c/ASP.NET-for-Experienced-Developers.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Board Infinity,ASP.NET for Experienced Developers,4.1,324,Course,40,2.0,15.733333333333334,"list C# (Programming Language), ASP.NET, .NET Framework, Object Oriented Programming (OOP), Docker (Software), Restful API, Azure DevOps, Model View Controller, JSON, Containerization, Microservices, Web Services, DevOps, Application Programming Interface (API), Web Applications, Back-End Web Development, CI/CD, Programming Principles, Server Side, Software Development",0.7759909268641322
.net,https://www.coursera.org/learn/business-analysis-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1a/80d9a569fe405d910c52e3e772489b/Business-Analysis-Fundamentals.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Microsoft,Business Analysis Fundamentals,4.7,649,Course,10,1.0,3.9333333333333336,"list Stakeholder Management, Business Analysis, Project Management, Analysis, Business Requirements, Risk Management, Microsoft Power Platform, Requirements Analysis, Problem Management",0.9197361018689926
.net,https://www.coursera.org/professional-certificates/microsoft-power-bi-data-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/e0f2fd124b441fa8d9aa68fdab2167/Marketing-Image.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Microsoft,Microsoft Power BI Data Analyst,4.6,6800,Certificate,120,3.0,47.2,"list Data Storytelling, Dashboard, Excel Formulas, Extract, Transform, Load, Power BI, Data Analysis Expressions (DAX), Microsoft Excel, Data Modeling, Data-Driven Decision-Making, Star Schema, Data Analysis, Data Presentation, Data Visualization Software, Microsoft Power Platform, Data Integrity, Spreadsheet Software, Data Validation, Data Transformation, Data Cleansing, Data Visualization",0.9135239987384745
.net,https://www.coursera.org/learn/c-sharp-for-dot-net,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9f/abbbf6e08e44a3abb00fd683a6ff9d/C-for-.Net-Developers-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Board Infinity,C# for .NET Developers,4.1,265,Course,10,2.0,3.9333333333333336,"list C# (Programming Language), ASP.NET, .NET Framework, Object Oriented Programming (OOP), Web Applications, Programming Principles, Microsoft Visual Studio, Debugging, Event-Driven Programming, Development Environment",0.7709536752607122
.net,https://www.coursera.org/specializations/dot-net-fullstack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/69/d189dfdb9d46db9bc3641bfdb39bfb/NET-FullStack-Developer.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Board Infinity,.NET FullStack Developer,4.2,292,Course,40,2.0,15.733333333333334,"list Model View Controller, ASP.NET, .NET Framework, Restful API, C# (Programming Language), Hypertext Markup Language (HTML), Front-End Web Development, JSON, Web Services, Application Frameworks, Web Applications, Object Oriented Programming (OOP), Javascript, Web Design and Development, React.js, JavaScript Frameworks, Application Programming Interface (API), Cascading Style Sheets (CSS), Back-End Web Development, Programming Principles",0.7951227616019881
.net,https://www.coursera.org/learn/financial-markets-global,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6f/e2514b11a94e01868350b10d65c8a4/Logo_Financial-Markets.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Yale University,Financial Markets,4.8,30000,Course,40,1.0,15.733333333333334,"list Investment Banking, Risk Management, Financial Market, Financial Regulation, Financial Services, Finance, Business Risk Management, Securities (Finance), Financial Policy, Capital Markets, Behavioral Economics, Banking, Corporate Finance, Governance, Insurance, Underwriting, Equities, Derivatives, Mortgage Loans, Decision Making",0.957794465594243
.net,https://www.coursera.org/professional-certificates/tableau-business-intelligence-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/b0039e8be24df5b617a2a3db4df91c/ACTION_600x600-graphic.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Tableau Learning Partner,Tableau Business Intelligence Analyst,4.7,897,Certificate,120,3.0,47.2,"list Data Storytelling, Exploratory Data Analysis, Requirements Elicitation, Ad Hoc Reporting, Data Governance, Data Ethics, Tableau Software, Business Analysis, Data Visualization Software, Data Warehousing, Business Metrics, Dashboard, Statistical Visualization, Extract, Transform, Load, Data Analysis, Spatial Data Analysis, Data Quality, Data Management, Descriptive Statistics, Interactive Data Visualization",0.9230974804635628
.net,https://www.coursera.org/specializations/wharton-business-financial-modeling,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d9/396b60b32c11e595760b3f021227e6/B_FModelingSpecializationThumbnail.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,University of Pennsylvania,Business and Financial Modeling,4.5,11000,Course,120,1.0,47.2,"list Risk Modeling, Financial Statements, Probability Distribution, Mathematical Modeling, Statistical Modeling, Portfolio Management, Regression Analysis, Business Modeling, Financial Modeling, Strategic Decision-Making, Risk Management, Presentations, Decision Making, Data Visualization, Microsoft PowerPoint, Predictive Modeling, Investment Management, Spreadsheet Software, Google Sheets, Excel Formulas",0.8944333407577532
.net,https://www.coursera.org/learn/business-analytics-excel,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/e2793ae80742ccac9bdebe7f538a1c/excel-g9ac6b342d_1920.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Johns Hopkins University,Business Analytics with Excel: Elementary to Advanced,4.8,3600,Course,40,2.0,15.733333333333334,"list Risk Modeling, Regression Analysis, Microsoft Excel, Business Analytics, Business Modeling, Data Modeling, Business Analysis, Risk Management, Resource Allocation, Analysis, Statistical Analysis, Mathematical Modeling, Process Optimization, Financial Analysis, Spreadsheet Software, Transportation Operations",0.9533198239961814
.net,https://www.coursera.org/professional-certificates/microsoft-back-end-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d6/e501bc26a54ab7abfcde147d325869/MicrosoftFrontEndDeveloperProfessionalCertificate_Logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Microsoft Back-End Developer,4.5,76,Certificate,120,3.0,47.2,"list Application Deployment, Database Management, C# (Programming Language), Microsoft SQL Servers, SQL, ASP.NET, Load Balancing, CI/CD, Relational Databases, Role-Based Access Control (RBAC), Scalability, Object Oriented Programming (OOP), Databases, Azure DevOps, Authentications, .NET Framework, Graph Theory, Back-End Web Development, Program Development, Data Structures",0.8154526296993961
.net,https://www.coursera.org/learn/intro-to-dotnet-core,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/59/8c50da3bc644d587a46a364a6942b4/introducing-.net-core-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Board Infinity,Introduction to .NET Core,4.0,63,Course,10,1.0,3.9333333333333336,"list ASP.NET, .NET Framework, C# (Programming Language), Web Applications, Application Frameworks, Model View Controller, Microsoft Visual Studio, Application Deployment, Back-End Web Development, Cross Platform Development, Development Environment, Debugging, Software Architecture, Command-Line Interface",0.68921224320183
