skill,link,image_link,partner,title,rating,num_review,course_type,duration,difficulty_numeric,price,description,wilson_score
agile,https://www.coursera.org/specializations/generative-ai-for-data-scientists,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/cf80dcb6a84b08bde086959a8ed13e/Image-Data-Science-Specialization.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Generative AI for Data Scientists,4.7,5400,Course,40,2.0,15.733333333333334,"list ChatGPT, Generative AI, Exploratory Data Analysis, Data Ethics, OpenAI, Feature Engineering, Predictive Modeling, Artificial Intelligence, IBM Cloud, Data Storytelling, Data Modeling, Artificial Intelligence and Machine Learning (AI/ML), Predictive Analytics, Data Science, Data Analysis, Data Transformation, Data Visualization Software, Software Development Tools, Image Analysis, Technical Communication",0.9335606710176223
agile,https://www.coursera.org/learn/python-for-applied-data-science-ai,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fc/c1b8dfbac740999b6256aca490de43/Python-Image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,"Python for Data Science, AI & Development",4.6,41000,Course,40,1.0,15.733333333333334,"list Jupyter, Automation, Web Scraping, Python Programming, Data Manipulation, Data Import/Export, Scripting, Data Structures, Data Processing, Data Collection, Application Programming Interface (API), Pandas (Python Package), Programming Principles, NumPy, Object Oriented Programming (OOP), Computer Programming",0.9174172052137769
agile,https://www.coursera.org/learn/agile-development-and-scrum,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1b/9cf5653ab34be5af95f0c72f0b98d2/Introduction-to-Agile-Development-and-Scrum-logo.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Introduction to Agile Development and Scrum,4.9,2400,Course,10,1.0,3.9333333333333336,"list Agile Software Development, Agile Methodology, Kanban Principles, Agile Project Management, User Story, Sprint Retrospectives, Sprint Planning, Workflow Management, Performance Metric, Backlogs, Team Building, GitHub, Lean Methodologies, Plan Execution, Continuous Improvement Process, Estimation",0.9738057757559384
agile,https://www.coursera.org/specializations/applied-data-science-r,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a4/931c0cbff843738141776101c5120a/DataSciencewithR-Specialization.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Applied Data Science with R,4.5,1200,Course,120,1.0,47.2,"list Data Storytelling, Interactive Data Visualization, Data Visualization Software, Shiny (R Package), Data Visualization, Data Wrangling, Dashboard, Exploratory Data Analysis, Statistical Visualization, Relational Databases, Data Analysis, Ggplot2, Database Design, Data Presentation, SQL, Plot (Graphics), Database Management, Data Manipulation, R Programming, Web Scraping",0.882326743283859
agile,https://www.coursera.org/professional-certificates/google-advanced-data-analytics,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5d/8175a2dc034bc48e8fe31b6d6f7a2c/1060x596_GCC-photos_Nick.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320,Google,Google Advanced Data Analytics,4.7,5800,Certificate,120,3.0,47.2,"list Exploratory Data Analysis, Data Storytelling, Statistical Hypothesis Testing, Data Ethics, Data Visualization Software, Sampling (Statistics), Data Presentation, Regression Analysis, Feature Engineering, Data Transformation, Descriptive Statistics, Data Visualization, Tableau Software, Data Manipulation, Probability Distribution, Statistical Methods, Applied Machine Learning, Statistical Analysis, Object Oriented Programming (OOP), Data Analysis",0.9337969567662856
agile,https://www.coursera.org/specializations/databases-for-data-scientists,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/18/062e97ab494d10b7aea4c7751c2422/databases_spec_logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,University of Colorado Boulder,Databases for Data Scientists,4.7,1200,Course,120,1.0,47.2,"list Database Design, SQL, Database Management Systems, NoSQL, Relational Databases, Data Warehousing, Database Theory, Database Architecture and Administration, Databases, Database Systems, Data Modeling, Query Languages, MongoDB, Big Data, Apache Cassandra, Data Integrity, Data Access, Data Analysis, Data Manipulation, Data Processing",0.9256073272458183
agile,https://www.coursera.org/specializations/data-science-foundations,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ef/cf2f3ba81945708c528f4dac2604f1/s12n-1.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Multiple educators,Data Science Foundations,4.6,111000,Course,120,1.0,47.2,"list Dashboard, Pseudocode, Jupyter, Algorithms, Data Mining, Pandas (Python Package), Correlation Analysis, Web Scraping, NumPy, Probability & Statistics, Predictive Modeling, Big Data, Automation, Data Visualization Software, Data Collection, Data Science, GitHub, Python Programming, Machine Learning Algorithms, Unsupervised Learning",0.9184391608462232
agile,https://www.coursera.org/professional-certificates/ibm-data-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/63/baf9bea98641aeb8fd36a7b1291791/DA-PC_Image.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,IBM Data Analyst,4.6,90000,Certificate,120,3.0,47.2,"list Data Storytelling, Dashboard, Data Visualization Software, Plotly, Data Wrangling, Data Visualization, SQL, Generative AI, Interactive Data Visualization, Exploratory Data Analysis, Data Cleansing, Big Data, Jupyter, Matplotlib, Data Analysis, Statistical Analysis, Pandas (Python Package), Data Manipulation, Excel Formulas, Professional Networking",0.9182649156219727
agile,https://www.coursera.org/specializations/executive-data-science,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/eds-s12n/eds_thumbnail.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Johns Hopkins University,Executive Data Science,4.5,11000,Course,40,1.0,15.733333333333334,"list Data Quality, Exploratory Data Analysis, Data Presentation, Employee Onboarding, Data Management, Team Motivation, Technical Communication, Data Analysis, Project Management, Data Visualization, Interviewing Skills, Data Cleansing, Data Science, Data-Driven Decision-Making, Management Reporting, Organizational Leadership, Data Storytelling, Team Management, Analytical Skills, Business Analytics",0.8944333407577532
agile,https://www.coursera.org/learn/applied-data-science-capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f1/b398d04fee11e8a43c11984f8aae45/ADS-Capstone-400x400.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Applied Data Science Capstone,4.7,7300,Course,40,2.0,15.733333333333334,"list Plotly, Exploratory Data Analysis, Predictive Modeling, Interactive Data Visualization, Data Science, Data-Driven Decision-Making, Data Storytelling, Data Presentation, Data Analysis, Pandas (Python Package), Web Scraping, Statistical Machine Learning, Data Wrangling, Data Collection",0.9344981574994302
agile,https://www.coursera.org/learn/agile-project-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/11/db32edad03442786abc8aba72e758b/1200x600_certsResize_3-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google,Agile Project Management,4.8,14000,Course,10,1.0,3.9333333333333336,"list Agile Project Management, Backlogs, Agile Methodology, User Story, Sprint Planning, Product Roadmaps, Sprint Retrospectives, Employee Coaching, Team Management, Cross-Functional Collaboration, Prioritization",0.9567328890470265
agile,https://www.coursera.org/professional-certificates/azure-data-scientist,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a9/6fa836e5fc414cb62654b5779bde7e/DP-100.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Microsoft Azure Data Scientist Associate (DP-100) Exam Prep,4.2,535,Certificate,120,3.0,47.2,"list Databricks, Unsupervised Learning, PySpark, Microsoft Azure, Apache Spark, Scikit Learn (Machine Learning Library), MLOps (Machine Learning Operations), PyTorch (Machine Learning Library), Exploratory Data Analysis, Deep Learning, Data Visualization, Applied Machine Learning, Regression Analysis, Data Science, Predictive Modeling, Image Analysis, Pandas (Python Package), Artificial Intelligence and Machine Learning (AI/ML), Big Data, Cloud Computing",0.8076213257257346
agile,https://www.coursera.org/learn/data-science-course,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f0/399ec045ea11e5ba8e4bc295fed462/9990024683_955f8f043b_h.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Johns Hopkins University,A Crash Course in Data Science,4.5,8200,Course,10,1.0,3.9333333333333336,"list Data Science, Data Analysis, Business Analytics, Data-Driven Decision-Making, Project Design, Performance Metric, Software Engineering, Machine Learning, Statistical Inference",0.8935283069216644
agile,https://www.coursera.org/specializations/product-management,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/product-management-s12n/project_management.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,University of Alberta,Software Product Management,4.7,11000,Course,120,1.0,47.2,"list Requirements Analysis, Agile Software Development, Agile Methodology, Kanban Principles, Requirements Elicitation, Sprint Retrospectives, Requirements Management, Functional Requirement, Business Requirements, Sprint Planning, Software Development Methodologies, Project Risk Management, Software Development Life Cycle, Scrum (Software Development), Software Technical Review, Software Development, Product Requirements, Agile Project Management, User Story, Backlogs",0.9355516701722318
ai,https://www.coursera.org/learn/introduction-to-ai,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a7/edd3b41ddd45298d7bbcb04b19fba6/200766_Logo-Image_1200x1200pxl-copy-3.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,Introduction to Artificial Intelligence (AI),4.7,18000,Course,10,1.0,3.9333333333333336,"list Artificial Intelligence, Generative AI, Data Ethics, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Artificial Neural Networks, ChatGPT, Governance, Machine Learning, Business Transformation, Computer Vision, Emerging Technologies, Natural Language Processing",0.9365477207537634
ai,https://www.coursera.org/specializations/generative-ai-data-analyst,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/04/90ba061213424e9ef8768734519f3a/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_33b36411-de98-4b1d-bdd6-9ca7c5ef4233.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Vanderbilt University,Generative AI Data Analyst,4.8,5700,Course,120,1.0,47.2,"list Data Storytelling, ChatGPT, Data Presentation, Microsoft Excel, Document Management, Data Analysis, SQL, Presentations, Generative AI, Artificial Intelligence, Data Cleansing, Data Import/Export, Query Languages, Data Integration, Data Transformation, Database Management, Data Validation, Productivity Software, Creative Thinking, Creativity",0.9547702910697761
ai,https://www.coursera.org/specializations/ibm-ai-foundations-for-business,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bb/a0b5642d924caabb6101aa7e1afa66/IBM-AI-Foundations-for-Business.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM AI Foundations for Business,4.7,92000,Course,40,1.0,15.733333333333334,"list Data Mining, Artificial Intelligence, Generative AI, Data Ethics, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), Big Data, Information Architecture, Strategic Decision-Making, Cloud Computing, Data Analysis, Data Science, Deep Learning, Digital Transformation, Data Strategy, Data-Driven Decision-Making, Artificial Neural Networks, Business Strategy, Business Process Automation, ChatGPT",0.9384950196993457
ai,https://www.coursera.org/learn/generative-ai-prompt-engineering-for-everyone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/42/190f880708458082df6d47e4e904a7/Chat-AI_Logo-Image_1200X1200px.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,Generative AI: Prompt Engineering Basics,4.8,3500,Course,10,1.0,3.9333333333333336,"list ChatGPT, Generative AI, IBM Cloud, Software Development Tools, Image Analysis, Technical Communication, Natural Language Processing",0.953218045234591
ai,https://www.coursera.org/learn/python-for-applied-data-science-ai,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fc/c1b8dfbac740999b6256aca490de43/Python-Image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,"Python for Data Science, AI & Development",4.6,41000,Course,40,1.0,15.733333333333334,"list Jupyter, Automation, Web Scraping, Python Programming, Data Manipulation, Data Import/Export, Scripting, Data Structures, Data Processing, Data Collection, Application Programming Interface (API), Pandas (Python Package), Programming Principles, NumPy, Object Oriented Programming (OOP), Computer Programming",0.9174172052137769
ai,https://www.coursera.org/specializations/generative-ai-for-data-analysts,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/da/afaeec89cd47d291358d162606657f/Image-Data-Analytics.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,Generative AI for Data Analysts,4.7,5400,Course,40,2.0,15.733333333333334,"list Generative AI, ChatGPT, Data Storytelling, OpenAI, Analytics, Data Analysis, Dashboard, Data Ethics, Artificial Intelligence, IBM Cloud, Data Visualization Software, Artificial Intelligence and Machine Learning (AI/ML), SQL, Python Programming, Software Development Tools, Augmented and Virtual Reality (AR/VR), Deep Learning, Query Languages, Image Analysis, Technical Communication",0.9335606710176223
ai,https://www.coursera.org/learn/applied-data-science-capstone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f1/b398d04fee11e8a43c11984f8aae45/ADS-Capstone-400x400.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Applied Data Science Capstone,4.7,7300,Course,40,2.0,15.733333333333334,"list Plotly, Exploratory Data Analysis, Predictive Modeling, Interactive Data Visualization, Data Science, Data-Driven Decision-Making, Data Storytelling, Data Presentation, Data Analysis, Pandas (Python Package), Web Scraping, Statistical Machine Learning, Data Wrangling, Data Collection",0.9344981574994302
ai,https://www.coursera.org/specializations/generative-ai-for-data-scientists,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/cf80dcb6a84b08bde086959a8ed13e/Image-Data-Science-Specialization.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Generative AI for Data Scientists,4.7,5400,Course,40,2.0,15.733333333333334,"list ChatGPT, Generative AI, Exploratory Data Analysis, Data Ethics, OpenAI, Feature Engineering, Predictive Modeling, Artificial Intelligence, IBM Cloud, Data Storytelling, Data Modeling, Artificial Intelligence and Machine Learning (AI/ML), Predictive Analytics, Data Science, Data Analysis, Data Transformation, Data Visualization Software, Software Development Tools, Image Analysis, Technical Communication",0.9335606710176223
ai,https://www.coursera.org/learn/foundations-of-data-science,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/70/f904e2a34f44e68fbd22b57349ce05/Foundations-of-Data-Science.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,Google,Foundations of Data Science,4.7,3000,Course,40,3.0,15.733333333333334,"list Data Storytelling, Data Ethics, Data Analysis, Data-Driven Decision-Making, Analytical Skills, Data Science, Technical Communication, Communication, Business, Business Workflow Analysis, Project Management, Stakeholder Communications, Professional Networking",0.9312209520090996
ai,https://www.coursera.org/professional-certificates/ibm-data-science,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/23/22bc54f77f45a2b057f4ff518d272f/iStock-1169539468.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM Data Science,4.6,141000,Certificate,120,3.0,47.2,"list Dashboard, Data Visualization Software, Data Wrangling, Data Visualization, SQL, Supervised Learning, Feature Engineering, Plotly, Interactive Data Visualization, Jupyter, Exploratory Data Analysis, Data Mining, Data Cleansing, Matplotlib, Data Analysis, Unsupervised Learning, Generative AI, Pandas (Python Package), Data Manipulation, Professional Networking",0.9186164994101405
ai,https://www.coursera.org/learn/generative-ai-introduction-and-applications,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b0/ca7b7874b64bce8ff67a727e8f7cc4/GenAI_Logo-Image-2_1200x1200pxl-copy.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Generative AI: Introduction and Applications,4.7,2200,Course,10,1.0,3.9333333333333336,"list Generative AI, ChatGPT, OpenAI, Artificial Intelligence, IBM Cloud, Artificial Intelligence and Machine Learning (AI/ML), Augmented and Virtual Reality (AR/VR), Deep Learning",0.9296399277780575
ai,https://www.coursera.org/specializations/ibm-ai-workflow,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/39/6863607e034af58b1dae8398909a20/IBM_AI_WORKFLOW.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM AI Enterprise Workflow,4.3,316,Course,120,3.0,47.2,"list Feature Engineering, Data Ethics, Exploratory Data Analysis, Unsupervised Learning, Tensorflow, Application Deployment, Dimensionality Reduction, MLOps (Machine Learning Operations), Data Storytelling, Probability Distribution, Apache Spark, Statistical Hypothesis Testing, Supervised Learning, Data Visualization Software, Data Pipelines, Design Thinking, Unit Testing, Artificial Neural Networks, Data Science, Artificial Intelligence",0.8188332022534739
ai,https://www.coursera.org/specializations/generative-ai-engineering-with-llms,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/de/ee8244ddab4cefa9db1fc87bbb3e9f/LLM-Specialization-Marketing-image.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Generative AI Engineering with LLMs,4.5,340,Course,120,2.0,47.2,"list Generative AI, Natural Language Processing, PyTorch (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Artificial Neural Networks, Deep Learning, Text Mining, Application Development, Feature Engineering, Artificial Intelligence, Document Management, Machine Learning Methods, Jupyter, Data Processing, Tensorflow, Applied Machine Learning, Application Frameworks, Performance Tuning, Reinforcement Learning, Unstructured Data",0.864761948990009
ai,https://www.coursera.org/specializations/ai-foundations-for-everyone,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e4/2ad28cd9a946a2ae5c76a2fa680bbe/Specialization-Certificate-Emblem---AI-Foundations.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,AI Foundations for Everyone,4.7,25000,Course,120,1.0,47.2,"list ChatGPT, Generative AI, Artificial Intelligence, Data Ethics, OpenAI, Artificial Intelligence and Machine Learning (AI/ML), IBM Cloud, Private Cloud, Data Loss Prevention, Deep Learning, WordPress, Artificial Neural Networks, Cloud Services, Application Deployment, Governance, Machine Learning, Business Transformation, Computer Vision, Software Development Tools, Image Analysis",0.9370821746936466
