skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
.net,https://www.udemy.com/course/java-essentials/,https://img-c.udemycdn.com/course/240x135/4416826_7264_3.jpg,Koushik Kothagal,Java Essentials - Refresher for software developers,4.6,243,6.0,54.99,Get a complete conceptual overview of essential Java knowledge,1.0,Course,0.8804573187103047
.net,https://www.udemy.com/course/best-java-course/,https://img-c.udemycdn.com/course/240x135/4852720_a2cc_4.jpg,Ryan Gonzalez,Java 17: Learn and dive deep into Java,4.4,525,24.0,84.99,"Java 17 Fundamentals, OOP, Lambdas, Generics, Stream API, Collections, IO, and JUnit 5 With real-life examples",1.5,Course,0.8504252438399365
.net,https://www.udemy.com/course/python-for-the-dotnet-developer/,https://img-c.udemycdn.com/course/240x135/1786188_951b_2.jpg,Reynald Adolphe,Python for the .NET Developer,4.2,34,2.0,34.99,An easy introduction to one of the most powerful and popular languages,1.0,Course,0.689189608277308
.net,https://www.udemy.com/course/corejavamadeeasy/,https://img-c.udemycdn.com/course/240x135/911256_4d20_5.jpg,Bharath Thippireddy,Core Java Made Easy (Covers the latest Java 18),4.5,17768,28.5,124.99,Master java in quick and simple steps,1.5,Course,0.8956422330687471
.net,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/,https://img-c.udemycdn.com/course/240x135/4931546_c247.jpg,Web Academy by Harsha Vardhan,Asp.Net Core 9 (.NET 9)  | True Ultimate Guide,4.6,5436,87.0,84.99,ASP .NET Core | Asp.Net Core Projects | Bootcamp | Advanced | Interview Questions | Web API | MVC | SOLID Principles,1.5,Course,0.9127268139506526
.net,https://www.udemy.com/course/developer-bootcamp-c-and-aspnet-core-for-beginners/,https://img-c.udemycdn.com/course/240x135/6139979_8661.jpg,Charles Aylward,Developer Bootcamp C# and ASP.NET Core,4.5,23,21.0,79.99,Learn C# and ASP.NET Core from scratch in this beginner-friendly bootcamp and master the essential programming concepts.,1.0,Course,0.7226313967148567
.net,https://www.udemy.com/course/100-days-of-code/,https://img-c.udemycdn.com/course/240x135/2776760_f176_10.jpg,"Dr. Angela Yu, Developer and Lead Instructor",100 Days of Code: The Complete Python Pro Bootcamp,4.7,361653,56.5,119.99,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!",1.5,Course,0.939245277852603
.net,https://www.udemy.com/course/docker-for-dot-net-developer/,https://img-c.udemycdn.com/course/240x135/2657354_9d2e_3.jpg,Bhrugen Patel,Docker for .NET Developer - Getting Started,4.4,1355,3.0,69.99,Explore fundamentals of Docker as we build docker file for .NET Core Application [.NET 8],1.0,Course,0.8622089871970161
.net,https://www.udemy.com/course/java-for-beginners-telusko/,https://img-c.udemycdn.com/course/240x135/5099336_7855_3.jpg,Navin Reddy,Java for Beginners,4.6,3240,14.5,54.99,"Java fundamentals, OOP, Exceptions, Threads in Java with Telusko",1.0,Course,0.9104698776594017
.net,https://www.udemy.com/course/the-complete-web-development-bootcamp/,https://img-c.udemycdn.com/course/240x135/1565838_e54e_18.jpg,"Dr. Angela Yu, Developer and Lead Instructor",The Complete Full-Stack Web Development Bootcamp,4.7,431855,61.5,119.99,"Become a Full-Stack Web Developer with just ONE course. HTML, CSS, Javascript, Node, React, PostgreSQL, Web3 and DApps",1.5,Course,0.939309682746131
agile development,https://www.udemy.com/course/javamasterclass/,https://img-c.udemycdn.com/course/240x135/6211415_d24a_2.jpg,"Denis Panjuta, Tutorials.eu by Denis Panjuta, Jafar TutorialsEU",60 Days of Java : The Complete Java Masterclass,4.6,526,58.0,89.99,"Master Java by building real-world projects. Learn JavaFX, Spring Boot, REST APIs, and more!",1.5,Course,0.8945566527120006
agile development,https://www.udemy.com/course/full-stack-java-developer-java/,https://img-c.udemycdn.com/course/240x135/1993718_b47a_4.jpg,"StudyEasy Organization, Chand Sheikh",FULL STACK JAVA DEV: JAVA + JSP + SPRING + BOOT + JS + REACT,4.4,11808,84.5,139.99,"Full Stack Java, JSP, Hibernate, Spring, Web-services/RestFul  API, Spring boot, JavaScript, React, FREE 6-month IDE.",1.5,Course,0.8742015916333487
agile development,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://img-c.udemycdn.com/course/240x135/1535678_0ce9_7.jpg,in28Minutes Official,Java Programming for Complete Beginners [2025],4.5,49448,59.0,119.99,Java Programming for Beginners to Java Object Oriented Programming. Core Java + Spring Boot. Java 8 to Java 24.,1.0,Course,0.8974074207662608
agile development,https://www.udemy.com/course/java-se-programming/,https://img-c.udemycdn.com/course/240x135/2462140_b27f_2.jpg,Abdul Bari,Learn JAVA Programming - Beginner to Master,4.6,26143,61.5,109.99,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert,1.5,Course,0.9167537301091178
agile development,https://www.udemy.com/course/java-the-complete-java-developer-course/,https://img-c.udemycdn.com/course/240x135/533682_c10c_4.jpg,"Tim Buchalka, Tim Buchalka's Learn Programming Academy, Edwin Einsen Vásquez Velásquez, Igor Popovic",Java Masterclass 2025: 130+ Hours of Expert Lessons,4.6,205616,135.5,139.99,"Gain real-world experience with OOP, coding exercises, and problem-solving for job-ready Java development skills",1.5,Course,0.9188558646288008
agile development,https://www.udemy.com/course/kotlin-for-java-developers/,https://img-c.udemycdn.com/course/240x135/1322796_9675.jpg,"Tim Buchalka, Goran Lochert, Tim Buchalka's Learn Programming Academy",Kotlin for Java Developers,4.5,5138,17.0,74.99,"Use your Java skills to learn Kotlin fast. Enhance career prospects and master Kotlin, including Java interoperability",1.5,Course,0.8917649603764687
agile development,https://www.udemy.com/course/java-in-depth-become-a-complete-java-engineer/,https://img-c.udemycdn.com/course/240x135/358540_d06b_16.jpg,Dheeru Mundluru,Java In-Depth: Become a Complete Java Engineer!,4.6,23634,76.0,119.99,"Java programming bootcamp integrated with best practices, design rules and instructor-led Java EE project. Up to Java 21",1.5,Course,0.9165825735462503
agile development,https://www.udemy.com/course/the-complete-java-developer-course-mastering-java-from-zero/,https://img-c.udemycdn.com/course/240x135/3502634_b2fd_3.jpg,Abbass Masri - Doc. Ali Alaeddine,The Complete Java Developer Course -Mastering Java from zero,4.5,442,59.5,69.99,Learn Java from Zero to Hero. Become a Computer Programmer and start building complex projects. Earn Java Certification,3.0,Certificate,0.8695636574819378
agile development,https://www.udemy.com/course/the-complete-java-development-bootcamp/,https://img-c.udemycdn.com/course/240x135/3740582_cc2c_9.jpg,"Rayan Slim, Jad Slim, Amer Abdulkader, Jose Portilla, Pierian Training, Sarmad Tanveer",Java Bootcamp: Learn Java with 100+ Java Projects,4.6,9216,29.5,109.99,"Master Core Java: OOP, Collections, Lambda, Streams, Threads & Real-World Projects",1.5,Course,0.9144647345518753
agile development,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,109.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile development,https://www.udemy.com/course/java-programming-a-comprehensive-bootcamp-from-zero-to-hero/,https://img-c.udemycdn.com/course/240x135/5196034_e1f9_2.jpg,"Eazy Bytes, Madan Reddy",Java Programming: A Comprehensive Bootcamp from Zero to Hero,4.6,1855,66.5,79.99,"Become a Java developer - Core Java, Functional Programming, Lambdas, Streams, Collections, Covers upto Java 23",1.0,Course,0.9072000884980951
agile development,https://www.udemy.com/course/software-development-from-a-to-z/,https://img-c.udemycdn.com/course/240x135/826410_16f3_14.jpg,Karoly Nyisztor • Professional Software Architect,Software Development From A to Z - Learn What Truly Matters,4.5,3312,6.5,89.99,"Valuable Software Development Insights: IT Roles, Agile, SCRUM, SDLC, OOP, UML, Python Programming 101, Web Development",1.0,Course,0.8896558672997249
agile development,https://www.udemy.com/course/100-days-of-code/,https://img-c.udemycdn.com/course/240x135/2776760_f176_10.jpg,"Dr. Angela Yu, Developer and Lead Instructor",100 Days of Code: The Complete Python Pro Bootcamp,4.7,361653,56.5,119.99,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!",1.5,Course,0.939245277852603
agile development,https://www.udemy.com/course/agile-scrum-developer-certification/,https://img-c.udemycdn.com/course/240x135/5940348_afef_4.jpg,Manish Nadar,Agile Scrum Developer Certification,4.3,41,3.5,19.99,Mastering Agile Practices for Software Development,3.0,Certificate,0.7279505710485364
agile development,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
agile development,https://www.udemy.com/course/the-complete-web-development-bootcamp/,https://img-c.udemycdn.com/course/240x135/1565838_e54e_18.jpg,"Dr. Angela Yu, Developer and Lead Instructor",The Complete Full-Stack Web Development Bootcamp,4.7,431855,61.5,119.99,"Become a Full-Stack Web Developer with just ONE course. HTML, CSS, Javascript, Node, React, PostgreSQL, Web3 and DApps",1.5,Course,0.939309682746131
agile development,https://www.udemy.com/course/senior-java-developer-quiz-en/,https://img-c.udemycdn.com/course/240x135/5584974_e906_2.jpg,Artur Laskowski,Senior Java Developer Quiz — Test yourself!,4.7,14,5.5,49.99,Assessment and improvement of skills in the field of Senior Java Developer.,1.5,Course,0.7094529165842733
agile development,https://www.udemy.com/course/become-a-junior-java-software-developer/,https://img-c.udemycdn.com/course/240x135/1309166_f0f6_7.jpg,Tim Short,Become a Junior Java Software Developer,4.5,2307,8.0,69.99,Complete practical and conceptual Java programming course for beginners,1.0,Course,0.8875005979404238
agile development,https://www.udemy.com/course/modern-java-learn-java-8-features-by-coding-it/,https://img-c.udemycdn.com/course/240x135/1692036_419c_2.jpg,Pragmatic Code School,Modern Java: Mastering Features from Java 8 to Java 21,4.5,12252,14.0,79.99,"Master Java 8 to Java 21: Functional Programming, Records, Sealed Classes, Pattern Matching, and more through hands-on.",1.5,Course,0.8947320122605351
agile development,https://www.udemy.com/course/understanding-agile-complete-guide-for-beginners/,https://img-c.udemycdn.com/course/240x135/4287408_416a.jpg,"Masha Ostroumova, Agile Apothecary",Understanding Agile 2024 | Complete Guide for Beginners,4.6,7635,5.0,59.99,Everything you need to know about Agile and Agile organizations in 2024,1.0,Course,0.9139004330093194
agile methodologies,https://www.udemy.com/course/introduction-to-agile-methodology-t/,https://img-c.udemycdn.com/course/240x135/5155318_77dc_2.jpg,Master Easily,Introduction to Agile methodology,3.9,11,5.5,29.99,"Agile methodology, a project management approach that prioritizes flexibility, collaboration, and customer satisfaction.",1.5,Course,0.4935877781440248
agile methodologies,https://www.udemy.com/course/project-management-methodologies-agile-scrum-and-pmp/,https://img-c.udemycdn.com/course/240x135/6362573_2f2e.jpg,"MTF Institute of Management, Technology and Finance","Project Management Methodologies: Agile, Scrum, and PMP",4.4,137,1.5,44.99,"Comparing: Project Management, Agile, Scrum, Project Management Professional (PMP) Methodology, Kanban, Lean and tools",1.5,Course,0.8172690441507333
agile methodologies,https://www.udemy.com/course/javamasterclass/,https://img-c.udemycdn.com/course/240x135/6211415_d24a_2.jpg,"Denis Panjuta, Tutorials.eu by Denis Panjuta, Jafar TutorialsEU",60 Days of Java : The Complete Java Masterclass,4.6,526,58.0,89.99,"Master Java by building real-world projects. Learn JavaFX, Spring Boot, REST APIs, and more!",1.5,Course,0.8945566527120006
agile methodologies,https://www.udemy.com/course/scrum-course-udemy/,https://img-c.udemycdn.com/course/240x135/2002862_aa45_5.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",The Complete Agile Scrum Fundamentals Course + Certification,4.6,19628,15.0,139.99,"Agile Scrum from A to Z: Scrum a Project Management methodology, Scrum Fundamentals, Scrum concepts, Agile Scrum tools",3.0,Certificate,0.9162430858975995
agile methodologies,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,109.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile methodologies,https://www.udemy.com/course/java-se-programming/,https://img-c.udemycdn.com/course/240x135/2462140_b27f_2.jpg,Abdul Bari,Learn JAVA Programming - Beginner to Master,4.6,26143,61.5,109.99,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert,1.5,Course,0.9167537301091178
agile methodologies,https://www.udemy.com/course/advanced-agile-product-management/,https://img-c.udemycdn.com/course/240x135/3965358_e01a_4.jpg,Institute of Product Leadership,Advanced Product Management - Agile Methodologies,4.4,313,5.5,59.99,"Fast Track your Product Management career. Learn, practice and develop the Agile Mindset.",1.0,Course,0.8406982612123268
agile methodologies,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://img-c.udemycdn.com/course/240x135/1535678_0ce9_7.jpg,in28Minutes Official,Java Programming for Complete Beginners [2025],4.5,49448,59.0,119.99,Java Programming for Beginners to Java Object Oriented Programming. Core Java + Spring Boot. Java 8 to Java 24.,1.0,Course,0.8974074207662608
agile methodologies,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,74.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile methodologies,https://www.udemy.com/course/agile-scrum-fundamentals-beginner-course/,https://img-c.udemycdn.com/course/240x135/5381252_6e80.jpg,Simon Sez IT,Agile Scrum Fundamentals: An Agile Beginner Course,4.9,13,3.0,49.99,Learn the basics of Agile Scrum methodologies and equip yourself with the tools needed to manage projects effectively.,1.0,Course,0.7526201266362224
agile methodologies,https://www.udemy.com/course/introduction-to-agile/,https://img-c.udemycdn.com/course/240x135/58618_5a75_4.jpg,Natalie Disque,Learn the Agile Methodology,4.0,153,5.5,39.99,Learn the Agile Methodology : PMI : Project Management 101 :Project Management Process : Tutorial,1.0,Course,0.731962204683185
agile methodologies,https://www.udemy.com/course/becoming-an-agile-coach/,https://img-c.udemycdn.com/course/240x135/3079220_2081_4.jpg,"Masha Ostroumova, Agile Apothecary","Become an Agile Coach in 2024 | Mindset, Frameworks, Skills",4.5,2503,11.5,84.99,"Learn to plan, build, and deliver successful products | Master Scrum, Kanban, and more Agile frameworks in 2024",1.5,Course,0.8880243987527074
agile methodologies,https://www.udemy.com/course/ocp11_from_oca8/,https://img-c.udemycdn.com/course/240x135/4435956_8c4d_16.jpg,"Dr. Seán Kennedy OCA, OCP","Java 21, Java 17, Java 11, Java 8 (adv.) and Spring Boot 3",4.5,2330,32.0,69.99,"Master the latest topics; get Oracle OCP Certification (1Z0-830, 829, 819, 809) and code a Spring Boot application",3.0,Certificate,0.8875655807287265
agile methodologies,https://www.udemy.com/course/agile-methodologies-focus-on-scrum/,https://img-c.udemycdn.com/course/240x135/3125080_f52b_3.jpg,"Josephine Ajayi, M.Eng, MBA, PSM, ITIL, PMP",AGILE METHODOLOGIES - FOCUS ON SCRUM,4.0,5,1.5,39.99,Gain an introductory view to some agile methodologies and a well rounded view of Scrum,1.5,Course,0.3862813255943115
agile methodologies,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
agile methodologies,https://www.udemy.com/course/understanding-agile-complete-guide-for-beginners/,https://img-c.udemycdn.com/course/240x135/4287408_416a.jpg,"Masha Ostroumova, Agile Apothecary",Understanding Agile 2024 | Complete Guide for Beginners,4.6,7635,5.0,59.99,Everything you need to know about Agile and Agile organizations in 2024,1.0,Course,0.9139004330093194
agile methodologies,https://www.udemy.com/course/agile-fundamentals-scrum-kanban-scrumban/,https://img-c.udemycdn.com/course/240x135/2013892_4fd3_5.jpg,"The BA Guide | Jeremy Aschenbrenner, Vivek & Pabitra Khattri",Agile Fundamentals: Including Scrum & Kanban,4.5,82850,4.5,149.99,"Master Agile principles, values, approaches, & mindset to help organizations make changes faster and with less expense",1.5,Course,0.8980022490094776
agile methodologies,https://www.udemy.com/course/istqb-agile-testing/,https://img-c.udemycdn.com/course/240x135/855228_cd7c_7.jpg,Maged Koshty,ISTQB® Agile Tester Foundation Certification,4.4,5911,4.0,84.99,Be an ISTQB® Agile certified tester and learn testing techniques in various Agile methodologies,3.0,Certificate,0.8717364364454642
agile methodologies,https://www.udemy.com/course/professional-agile-methodology-certification/,https://img-c.udemycdn.com/course/240x135/6477971_9092.jpg,Muhammad Aqib,Professional Agile Methodology Certification,4.7,15,5.5,54.99,"Master Agile frameworks, Scrum, Kanban & Lean principles. Enhance project management skills with real-world applications",3.0,Certificate,0.7196460872737237
agile methodologies,https://www.udemy.com/course/introduction-to-agile-scrum-and-kanban/,https://img-c.udemycdn.com/course/240x135/4275028_4cbb.jpg,Jamal Lazaar,Introduction to Agile : Scrum and Kanban,4.6,10274,2.5,74.99,"Introduction to Agile project management: Lean, Scrum, Kanban. Get familiar with Agile methodologies.",1.5,Course,0.9147658568851454
agile methodology,https://www.udemy.com/course/introduction-to-agile-methodology-t/,https://img-c.udemycdn.com/course/240x135/5155318_77dc_2.jpg,Master Easily,Introduction to Agile methodology,3.9,11,5.5,29.99,"Agile methodology, a project management approach that prioritizes flexibility, collaboration, and customer satisfaction.",1.5,Course,0.4935877781440248
agile methodology,https://www.udemy.com/course/javamasterclass/,https://img-c.udemycdn.com/course/240x135/6211415_d24a_2.jpg,"Denis Panjuta, Tutorials.eu by Denis Panjuta, Jafar TutorialsEU",60 Days of Java : The Complete Java Masterclass,4.6,526,58.0,89.99,"Master Java by building real-world projects. Learn JavaFX, Spring Boot, REST APIs, and more!",1.5,Course,0.8945566527120006
agile methodology,https://www.udemy.com/course/scrum-course-udemy/,https://img-c.udemycdn.com/course/240x135/2002862_aa45_5.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",The Complete Agile Scrum Fundamentals Course + Certification,4.6,19628,15.0,139.99,"Agile Scrum from A to Z: Scrum a Project Management methodology, Scrum Fundamentals, Scrum concepts, Agile Scrum tools",3.0,Certificate,0.9162430858975995
agile methodology,https://www.udemy.com/course/project-management-methodologies-agile-scrum-and-pmp/,https://img-c.udemycdn.com/course/240x135/6362573_2f2e.jpg,"MTF Institute of Management, Technology and Finance","Project Management Methodologies: Agile, Scrum, and PMP",4.4,137,1.5,44.99,"Comparing: Project Management, Agile, Scrum, Project Management Professional (PMP) Methodology, Kanban, Lean and tools",1.5,Course,0.8172690441507333
agile methodology,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,109.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile methodology,https://www.udemy.com/course/java-se-programming/,https://img-c.udemycdn.com/course/240x135/2462140_b27f_2.jpg,Abdul Bari,Learn JAVA Programming - Beginner to Master,4.6,26143,61.5,109.99,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert,1.5,Course,0.9167537301091178
agile methodology,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://img-c.udemycdn.com/course/240x135/1535678_0ce9_7.jpg,in28Minutes Official,Java Programming for Complete Beginners [2025],4.5,49448,59.0,119.99,Java Programming for Beginners to Java Object Oriented Programming. Core Java + Spring Boot. Java 8 to Java 24.,1.0,Course,0.8974074207662608
agile methodology,https://www.udemy.com/course/advanced-agile-product-management/,https://img-c.udemycdn.com/course/240x135/3965358_e01a_4.jpg,Institute of Product Leadership,Advanced Product Management - Agile Methodologies,4.4,313,5.5,59.99,"Fast Track your Product Management career. Learn, practice and develop the Agile Mindset.",1.0,Course,0.8406982612123268
agile methodology,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,74.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile methodology,https://www.udemy.com/course/agile-scrum-fundamentals-beginner-course/,https://img-c.udemycdn.com/course/240x135/5381252_6e80.jpg,Simon Sez IT,Agile Scrum Fundamentals: An Agile Beginner Course,4.9,13,3.0,49.99,Learn the basics of Agile Scrum methodologies and equip yourself with the tools needed to manage projects effectively.,1.0,Course,0.7526201266362224
agile methodology,https://www.udemy.com/course/becoming-an-agile-coach/,https://img-c.udemycdn.com/course/240x135/3079220_2081_4.jpg,"Masha Ostroumova, Agile Apothecary","Become an Agile Coach in 2024 | Mindset, Frameworks, Skills",4.5,2503,11.5,84.99,"Learn to plan, build, and deliver successful products | Master Scrum, Kanban, and more Agile frameworks in 2024",1.5,Course,0.8880243987527074
agile methodology,https://www.udemy.com/course/introduction-to-agile/,https://img-c.udemycdn.com/course/240x135/58618_5a75_4.jpg,Natalie Disque,Learn the Agile Methodology,4.0,153,5.5,39.99,Learn the Agile Methodology : PMI : Project Management 101 :Project Management Process : Tutorial,1.0,Course,0.731962204683185
agile methodology,https://www.udemy.com/course/ocp11_from_oca8/,https://img-c.udemycdn.com/course/240x135/4435956_8c4d_16.jpg,"Dr. Seán Kennedy OCA, OCP","Java 21, Java 17, Java 11, Java 8 (adv.) and Spring Boot 3",4.5,2330,32.0,69.99,"Master the latest topics; get Oracle OCP Certification (1Z0-830, 829, 819, 809) and code a Spring Boot application",3.0,Certificate,0.8875655807287265
agile methodology,https://www.udemy.com/course/understandingagile/,https://img-c.udemycdn.com/course/240x135/2927634_36cf_2.jpg,Jennifer Kint,"Understanding Agile: Design Thinking, Lean Startup & SCRUM",4.5,460,7.5,54.99,The newest & broadest agile course on this platform. Get certified now & master all of the top 3 agile methodologies!,3.0,Certificate,0.8702299978543285
agile methodology,https://www.udemy.com/course/agile-fundamentals-scrum-kanban-scrumban/,https://img-c.udemycdn.com/course/240x135/2013892_4fd3_5.jpg,"The BA Guide | Jeremy Aschenbrenner, Vivek & Pabitra Khattri",Agile Fundamentals: Including Scrum & Kanban,4.5,82850,4.5,149.99,"Master Agile principles, values, approaches, & mindset to help organizations make changes faster and with less expense",1.5,Course,0.8980022490094776
agile methodology,https://www.udemy.com/course/java-the-complete-java-developer-course/,https://img-c.udemycdn.com/course/240x135/533682_c10c_4.jpg,"Tim Buchalka, Tim Buchalka's Learn Programming Academy, Edwin Einsen Vásquez Velásquez, Igor Popovic",Java Masterclass 2025: 130+ Hours of Expert Lessons,4.6,205616,135.5,139.99,"Gain real-world experience with OOP, coding exercises, and problem-solving for job-ready Java development skills",1.5,Course,0.9188558646288008
