skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
agile,https://www.udemy.com/course/data-governance-training-course/,https://img-c.udemycdn.com/course/240x135/4263588_ec80.jpg,George Smarts,Data Governance - The Complete Course for Beginners,4.5,5800,6.5,84.99,Make yourself standout in meetings about Data Governance. Learn everything that the experts know about Data Governance,1.0,Course,0.892264914978493
agile,https://www.udemy.com/course/scrum-course-udemy/,https://img-c.udemycdn.com/course/240x135/2002862_aa45_5.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",The Complete Agile Scrum Fundamentals Course + Certification,4.6,19628,15.0,139.99,"Agile Scrum from A to Z: Scrum a Project Management methodology, Scrum Fundamentals, Scrum concepts, Agile Scrum tools",3.0,Certificate,0.9162430858975995
agile,https://www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/,https://img-c.udemycdn.com/course/240x135/1570206_26c6_6.jpg,"Maven Analytics • 1,500,000 Learners, Chris Dutton, Aaron Parry",Microsoft Power BI Desktop for Business Intelligence,4.7,160175,16.5,124.99,"Master Power BI Desktop for data prep, data analysis, data visualization & dashboard design w/ top Power BI instructors!",1.5,Course,0.9388626065705058
agile,https://www.udemy.com/course/complete-agile-scrum-master-training-exam-simulator/,https://img-c.udemycdn.com/course/240x135/3270848_8120_5.jpg,"Omni Academy 400,000+ students, Mirko Perkusich, Ph.D., Gustavo Farias 500.000+ Alunos, Omni Academy - Student Care & Support",Complete Agile Scrum Master Certification Training,4.6,24835,6.0,119.99,Get PSM™ I certified on your first try in 2025! Agile Scrum Simulation + 340 PSM I Practice Questions + [EXTRA] PSM II,3.0,Certificate,0.9166677775676287
agile,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
agile,https://www.udemy.com/course/learn-azure-data-factory-from-scratch/,https://img-c.udemycdn.com/course/240x135/3685634_740c_6.jpg,Ramesh Retnasamy,Azure Data Factory For Data Engineers - Project on Covid19,4.6,15379,13.0,94.99,"Real world project for Data Engineers using Azure Data Factory, SQL, Data Lake, Databricks, HDInsight, CI/CD [DP203]",1.5,Course,0.9157442467980127
agile,https://www.udemy.com/course/the-complete-agile-scrum-project-management-course/,https://img-c.udemycdn.com/course/240x135/6028152_84b7.jpg,365 Careers,The Complete Agile & Scrum Project Management Course,4.6,1942,4.0,79.99,"Master Agile and Scrum through an immersive, real-world case study to become a world-class project manager",1.5,Course,0.9075087860464943
agile,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,74.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile,https://www.udemy.com/course/becoming-an-agile-coach/,https://img-c.udemycdn.com/course/240x135/3079220_2081_4.jpg,"Masha Ostroumova, Agile Apothecary","Become an Agile Coach in 2024 | Mindset, Frameworks, Skills",4.5,2503,11.5,84.99,"Learn to plan, build, and deliver successful products | Master Scrum, Kanban, and more Agile frameworks in 2024",1.5,Course,0.8880243987527074
agile,https://www.udemy.com/course/understanding-agile-complete-guide-for-beginners/,https://img-c.udemycdn.com/course/240x135/4287408_416a.jpg,"Masha Ostroumova, Agile Apothecary",Understanding Agile 2024 | Complete Guide for Beginners,4.6,7635,5.0,59.99,Everything you need to know about Agile and Agile organizations in 2024,1.0,Course,0.9139004330093194
ai,https://www.udemy.com/course/generative-ai-for-data/,https://img-c.udemycdn.com/course/240x135/6104267_9a83_7.jpg,"Henry Habib, The Intelligent Worker",Generative AI for Data Engineering and Data Professionals,4.6,299,5.5,19.99,"Work Faster with Practical Gen AI for Data Engineering | For all Data Professionals (Engineers, Analysts, Scientists)",1.5,Course,0.8849376553666154
ai,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,https://img-c.udemycdn.com/course/240x135/6342521_3968_2.jpg,"Satyajit Pattnaik, Zep Tech Solutions",Data Science & AI Masters 2025 - From Python To Gen AI,4.6,157,88.0,84.99,"Master Data Science and AI: Learn Python, EDA, Stats, SQL, Machine Learning, NLP, Deep Learning and Gen AI",1.5,Course,0.8688055615783443
ai,https://www.udemy.com/course/python-numpy-data-analysis-for-data-scientist-ai-ml-dl/,https://img-c.udemycdn.com/course/240x135/5291048_dbec_4.jpg,"Faisal Zamir, Jafri Code, Pro Python Support",Python Numpy Data Analysis for Data Scientist | AI | ML | DL,4.4,214,8.0,27.99,"Unlock the Power of Data Analysis with Python Pandas for Data Science, AI, Machine Learning, and Deep Learning",1.5,Course,0.8313691094139265
ai,https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,https://img-c.udemycdn.com/course/240x135/671576_a272_4.jpg,"Sundog Education by Frank Kane, Frank Kane, Sundog Education Team","Machine Learning, Data Science and Generative AI with Python",4.5,34629,20.0,124.99,"Complete hands-on machine learning and GenAI tutorial with data science, Tensorflow, GPT, OpenAI, and neural networks",1.0,Course,0.8968951254562476
ai,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,https://img-c.udemycdn.com/course/240x135/1754098_e0df_3.jpg,365 Careers,The Data Science Course: Complete Data Science Bootcamp 2025,4.6,151551,32.0,124.99,"Complete Data Science Training: Math, Statistics, Python, Advanced Statistics in Python, Machine and Deep Learning",1.5,Course,0.9186658970773317
ai,https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-c.udemycdn.com/course/240x135/2511476_4e38_5.jpg,"Andrei Neagoie, Daniel Bourke","Complete A.I. & Machine Learning, Data Science Bootcamp",4.6,26310,44.0,119.99,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",1.5,Course,0.9167642348287306
ai,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
ai,https://www.udemy.com/course/chatgpt4datascience_x/,https://img-c.udemycdn.com/course/240x135/5300284_7bff.jpg,Mike X Cohen,Generative AI for data analytics,4.5,753,4.5,89.99,"Learn how to use ChatGPT to analyze data, and to build expertise in data science, math, coding, and statistics",1.0,Course,0.8772814452078722
ai,https://www.udemy.com/course/ai-master-class/,https://img-c.udemycdn.com/course/240x135/2918410_a5db_5.jpg,Rupak Bob Roy,Ai/Data Scientist - Python/R/Big Data Master Class,4.4,29,19.5,59.99,"includes Data Science, Machine Learning-R/Python, Big Data-Hive, Flume,Sqoop, Pig and more.(Beginners To Expert Level)",1.5,Course,0.7219168732492038
ai,https://www.udemy.com/course/top-data-scientist/,https://img-c.udemycdn.com/course/240x135/5961214_0e9b_3.jpg,Nancy Ticharwa (CEO Bethel Labs),The Top Data Scientist ™ BootCamp,4.3,43,38.0,49.99,Python | SQL | Machine Learning | Deep Learning | ChatGPT | Natural Language Processing | Computer Vision | 20+ Projects,1.5,Course,0.7316061133218611
ai,https://www.udemy.com/course/data-science-real-world-projects-in-python-x/,https://img-c.udemycdn.com/course/240x135/3759560_5df5_4.jpg,Shan Singh,Data Science Real World Projects in Python,4.4,1372,11.0,79.99,"Build Data science Real world Projects in AI, ML , NLP and Time Series domain & get a job of Data Scientist/ML Engineer",1.5,Course,0.8623258537317281
ai,https://www.udemy.com/course/get-your-dream-data-job-a-complete-practical-guide/,https://img-c.udemycdn.com/course/240x135/6249691_9f6a_2.jpg,Naoman Daulatabad,Get Your Dream Data Job - For Data Analyst Data & Scientists,4.9,32,4.0,49.99,"Data Analyst Scientist, SQL, Python, Power BI, Tableau, ML, AI, LinkedIn, ATS Resume, Interview, Job, NPL, Deep Learning",1.5,Course,0.8653485036095868
ai,https://www.udemy.com/course/data-science-real-world-use-cases-hands-on-python/,https://img-c.udemycdn.com/course/240x135/3907012_d159.jpg,Shan Singh,Data Science Real-World Case Studies - Hands On Python,4.5,435,10.5,69.99,"Build Data science Real world Projects in AI, ML , NLP and Time Series domain & get a job of Data Scientist/ML Engineer",1.5,Course,0.8692926781134018
ai,https://www.udemy.com/course/data-science-artificial-intelligence-machine-learning-with-python/,https://img-c.udemycdn.com/course/240x135/6048871_146b_3.jpg,Uplatz Training,"Data Science, AI, and Machine Learning with Python",4.3,26,50.0,49.99,"Gain practical experience in Python for Data Analysis, Machine Learning and AI Models. Become proficient Data Scientist.",1.5,Course,0.6872477035653853
ai,https://www.udemy.com/course/data-preprocessing-for-machine-learning-and-data-analysis/,https://img-c.udemycdn.com/course/240x135/6519243_08b1.jpg,Muhtar Qong,Data Preprocessing for Machine Learning and Data Analysis,4.512132352941177,0,8.5,54.99,A Comprehensive Guide for AI & Machine Learning Developers and Data Scientists,1.5,Course,0.0
ai,https://www.udemy.com/course/spark-nlp-for-data-scientists/,https://img-c.udemycdn.com/course/240x135/4790132_5802_4.jpg,"Ace Vo, David Talby, Jiri Dobes, Veysel Kocaman",Spark NLP for Data Scientists,4.6,61,12.5,19.99,"Unlock your NLP power with Spark NLP, the most popular NLP library in enterprises",2.0,Course,0.8282468627948882
ai,https://www.udemy.com/course/application-of-data-science-for-data-scientists-aiml-tm/,https://img-c.udemycdn.com/course/240x135/6196737_ade5_2.jpg,"Dr. Noble Arya Full-Stack Data Scientist, Ai Researcher End to End",Application of Data Science for Data Scientists | AIML TM,4.512132352941177,0,8.5,19.99,Mastering Real-World Data Science Applications and Techniques for Advanced Problem Solving,1.5,Course,0.0
ai,https://www.udemy.com/course/data-science-mastery-complete-data-science-bootcamp-2025/,https://img-c.udemycdn.com/course/240x135/6354063_df58_2.jpg,Vivian Aranha,From Zero to Pro Data Science & AI Advanced Full Course 2025,4.5,196,48.5,79.99,"Master Data Science, AI, and Machine Learning with hands-on projects in Python, Deep Learning, Big Data, and Analytics",1.0,Course,0.8517780140497864
ai,https://www.udemy.com/course/a-complete-roadmap-to-become-a-successful-data-scientist/,https://img-c.udemycdn.com/course/240x135/5724310_36ec_2.jpg,"Arun Singhal B-Tech, MBA (IIM-B),Unilever, J&J, Danone, IIMU, Cello","Master in Data Science, Data Analytics and Data Analysis",4.3,219,5.5,49.99,"Machine Learning, Artificial Intelligence, Generative  AI using Python, R, statistics. For Data Scientists / Analysts",1.5,Course,0.8095909956975893
ai,https://www.udemy.com/course/become-a-data-scientist/,https://img-c.udemycdn.com/course/240x135/5254956_406a_3.jpg,Start-Tech Academy,"Become a Data Scientist: SQL, Tableau, ML & DL [4-in-1]",4.6,111,37.0,79.99,"4-in-1 Bundle covering the 4 essential topics for a data scientist - SQL, Tableau, Machine & Deep Learning using Python",1.0,Course,0.8568380933412343
airflow,https://www.udemy.com/course/the-complete-hands-on-course-to-master-apache-airflow/,https://img-c.udemycdn.com/course/240x135/1919064_e7a7_7.jpg,Marc Lamberti,The Complete Hands-On Introduction to Apache Airflow,4.5,11872,4.0,79.99,"Learn to author, schedule and monitor data pipelines through practical examples using Apache Airflow",1.5,Course,0.8946464487086766
airflow,https://www.udemy.com/course/the-ultimate-hands-on-course-to-master-apache-airflow/,https://img-c.udemycdn.com/course/240x135/2504438_c857_2.jpg,Marc Lamberti,Apache Airflow: The Hands-On Guide,4.4,4825,11.0,84.99,"Master Apache Airflow from A to Z. Hands-on videos on Airflow with AWS, Kubernetes, Docker and more",1.5,Course,0.8708260118939591
airflow,https://www.udemy.com/course/apache-airflow/,https://img-c.udemycdn.com/course/240x135/2699438_873d_4.jpg,A to Z Mentors,Apache Airflow | A Real-Time & Hands-On Course on Airflow,4.5,2453,6.0,69.99,"Learn A to Z of Apache Airflow from Basic to ADVANCE level, deploy workflows & data pipelines using Airflow with Docker",1.5,Course,0.8878969501226067
airflow,https://www.udemy.com/course/apache-airflow-the-operators-guide/,https://img-c.udemycdn.com/course/240x135/3404110_24d1.jpg,Marc Lamberti,Apache Airflow: The Operators Guide,4.6,413,7.5,84.99,Step up with Apache Airflow! Master Airflow Operators and create incredible data pipelines!,1.5,Course,0.8908458805815905
airflow,https://www.udemy.com/course/data-engineering-apache-airflow/,https://img-c.udemycdn.com/course/240x135/3740500_c02b.jpg,Eman Ali Mughal,Data Engineering - Apache Airflow,4.5,8,4.0,49.99,"Apache Airflow is a workflow orchestration tool, and primarily used in Big Data related project.",1.0,Course,0.5671687813485936
airflow,https://www.udemy.com/course/apache-airflow-course/,https://img-c.udemycdn.com/course/240x135/3202430_b1d3.jpg,Alexandra Abbas,Apache Airflow: Complete Hands-On Beginner to Advanced Class,4.0,438,5.0,64.99,Learn Apache Airflow step-by-step. Real-Life Data Pipelines & Quizzes Included. Learn by Doing!,1.0,Course,0.7612990842079298
airflow,https://www.udemy.com/course/data-architecture-for-data-scientists/,https://img-c.udemycdn.com/course/240x135/5295982_ca3c_3.jpg,Biju Krishnan,Data Architecture for Data Scientists,4.6,849,2.5,69.99,"Datawarehouse, Data Lake, Data Lakehouse, Data Mesh, Kafka, Lambda & Kappa architecture, Feature Store, Vector DB & more",2.0,Course,0.9004794011154559
airflow,https://www.udemy.com/course/apache-airflow-from-basics-to-mastery/,https://img-c.udemycdn.com/course/240x135/6362827_575a_2.jpg,BI Master,Apache Airflow From Basics to Mastery,5.0,2,2.0,54.99,"Learn Apache Airflow with practical examples and build efficient, scalable data pipelines",1.0,Course,0.35650623885918004
airflow,https://www.udemy.com/course/apache-airflowmastering-key-concepts-and-conquer-challenges/,https://img-c.udemycdn.com/course/240x135/5328822_af57_2.jpg,Intelligence Guru,Airflow: Mastering Key Concepts and Conquer Challenges,4.9,8,2.5,44.99,Building of better data pipelines by overcoming with day to day challenges,1.5,Course,0.6623149254936641
airflow,https://www.udemy.com/course/master-airflow-beginner-to-advance-with-project/,https://img-c.udemycdn.com/course/240x135/5196272_b999_2.jpg,Sourabh Sahu,Master Airflow: Beginner to Advance with Project,4.3,179,14.0,79.99,A Comprehensive Guide to Apache Airflow: Learn Workflow Management from Beginner to Expert,1.5,Course,0.8035797935642319
airflow,https://www.udemy.com/course/ml-in-production/,https://img-c.udemycdn.com/course/240x135/5768286_9a96_2.jpg,"Andrew Wolf, Ilya Fursov",ML in Production: From Data Scientist to ML Engineer,4.6,191,5.5,74.99,Turn any ML model within Jupyter Notebook into a deployed production-ready microservice.,1.5,Course,0.8744469718316971
airflow,https://www.udemy.com/course/dp-100-azure-data-scientist-associate-complete-exam-guide/,https://img-c.udemycdn.com/course/240x135/4992188_0f74_2.jpg,Henry Habib,DP-100 Azure Data Scientist Associate Complete Exam Guide,4.4,689,8.5,74.99,"Complete DP-100 Azure Machine Learning training guide to prepare you for DP-100, with practice exams on DP 100 Azure ML",1.5,Course,0.8544752076755978
airflow,https://www.udemy.com/course/apache-airflow-interview-questions-for-mastering-from-zero/,https://img-c.udemycdn.com/course/240x135/5415826_34a5_2.jpg,"Pathway Tips, Varunkumar Inbaraj",Apache Airflow Fundamentals Exam: mastering from zero,4.5,21,8.5,39.99,2025 - Apache Airflow Interview questions for mastering for Practice Exam with Guide,1.5,Course,0.71231014856794
airflow,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,https://img-c.udemycdn.com/course/240x135/1754098_e0df_3.jpg,365 Careers,The Data Science Course: Complete Data Science Bootcamp 2025,4.6,151551,32.0,124.99,"Complete Data Science Training: Math, Statistics, Python, Advanced Statistics in Python, Machine and Deep Learning",1.5,Course,0.9186658970773317
airflow,https://www.udemy.com/course/big-data-engineering-bootcamp-with-gcp-and-azure-cloud/,https://img-c.udemycdn.com/course/240x135/6242299_e787.jpg,"Krish Naik, Mayank Aggarwal, KRISHAI Technologies Private Limited","Big Data Engineering Bootcamp with GCP, and Azure Cloud",4.7,357,73.5,44.99,"Master Big Data with Hadoop, Spark, Kafka & Cloud | Build Real-World Projects & Scalable Data Pipelines from Scratch",1.5,Course,0.9114289039661081
airflow,https://www.udemy.com/course/spark-nlp-for-data-scientists/,https://img-c.udemycdn.com/course/240x135/4790132_5802_4.jpg,"Ace Vo, David Talby, Jiri Dobes, Veysel Kocaman",Spark NLP for Data Scientists,4.6,61,12.5,19.99,"Unlock your NLP power with Spark NLP, the most popular NLP library in enterprises",2.0,Course,0.8282468627948882
airflow,https://www.udemy.com/course/mastering-apache-airflow-from-novice-to-expert/,https://img-c.udemycdn.com/course/240x135/5633234_41d0_5.jpg,PrepSpark Academy,Mastering Apache Airflow: From Novice to Expert,4.8,2,8.5,19.99,Practice Questions and Explanations for Data Professionals. A Comprehensive Assessment of Airflow Skills,1.5,Course,0.32883562094195823
airflow,https://www.udemy.com/course/python-for-effect-visualize-analyze-master-data-science/,https://img-c.udemycdn.com/course/240x135/6283815_6bb0_4.jpg,Thomas Trebacz,"Python for Effect: Apache Airflow, Visualize & Analyze Data",3.6,4,5.0,44.99,"Build Expertise in Python, Big Data, and Machine Learning with Real-World Applications and Scalable Solutions",1.5,Course,0.2892545154022925
airflow,https://www.udemy.com/course/top-data-scientist/,https://img-c.udemycdn.com/course/240x135/5961214_0e9b_3.jpg,Nancy Ticharwa (CEO Bethel Labs),The Top Data Scientist ™ BootCamp,4.3,43,38.0,49.99,Python | SQL | Machine Learning | Deep Learning | ChatGPT | Natural Language Processing | Computer Vision | 20+ Projects,1.5,Course,0.7316061133218611
airflow,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
algorithm,https://www.udemy.com/course/master-the-coding-interview-data-structures-algorithms/,https://img-c.udemycdn.com/course/240x135/1917546_682b_3.jpg,Andrei Neagoie,Master the Coding Interview: Data Structures + Algorithms,4.7,38472,20.0,119.99,"Ultimate coding interview bootcamp. Get more job offers, negotiate a raise: Everything you need to get the job you want!",1.5,Course,0.9376579619876642
algorithm,https://www.udemy.com/course/data-structures-algorithms-python/,https://img-c.udemycdn.com/course/240x135/4094340_0609_17.jpg,Scott Barrett,Python Data Structures & Algorithms + LEETCODE Exercises,4.7,12685,9.5,94.99,DSA for Cracking the Coding Interview. Animated Examples for Faster Learning and Deeper Understanding.,1.5,Course,0.9358670902154521
algorithm,https://www.udemy.com/course/data-science-methods-and-algorithms-2024/,https://img-c.udemycdn.com/course/240x135/6019702_cfc8.jpg,Henrik Johansson,Data Science Methods and Algorithms [2025],4.7,249,46.5,69.99,Learn Data Science Methods and Algorithms with Pandas and Python [2025],1.5,Course,0.9046338807437314
algorithm,https://www.udemy.com/course/js-algorithms-and-data-structures-masterclass/,https://img-c.udemycdn.com/course/240x135/1406344_1d65_3.jpg,Colt Steele,JavaScript Algorithms and Data Structures Masterclass,4.7,29692,22.0,119.99,The Missing Computer Science and Coding Interview Bootcamp,1.5,Course,0.9373274978020696
algorithm,https://www.udemy.com/course/data-structures-and-algorithms-bootcamp-in-python/,https://img-c.udemycdn.com/course/240x135/2648040_9f01_3.jpg,Elshad Karimov,The Complete Data Structures and Algorithms Course in Python,4.6,10005,46.5,99.99,100+  DSA Interview Questions for Cracking FAANG with Animated Examples for Deeper Understanding and Faster Learning,1.5,Course,0.9146939306879491
algorithm,https://www.udemy.com/course/data-structures-and-algorithms-java/,https://img-c.udemycdn.com/course/240x135/4218796_d1d8_28.jpg,Scott Barrett,Java Data Structures & Algorithms + LEETCODE Exercises,4.7,10123,10.0,99.99,DSA for Cracking the Coding Interview. Animated Examples for Faster Learning and Deeper Understanding.,1.5,Course,0.935356449688307
algorithm,https://www.udemy.com/course/datastructurescncpp/,https://img-c.udemycdn.com/course/240x135/2121018_9de5_5.jpg,Abdul Bari,Mastering Data Structures & Algorithms using C and C++,4.6,53814,58.5,129.99,"Learn, Analyse and Implement Data Structure using C and C++. Learn Recursion and Sorting.",1.5,Course,0.9177497188124316
algorithm,https://www.udemy.com/course/data-structures-and-algorithms-in-python-gb/,https://img-c.udemycdn.com/course/240x135/5542656_b881_7.jpg,Glassbyte Team,Data Structures and Algorithms in Python,4.8,261,11.5,19.99,"Visualize the inner workings of data structures and algorithms, line by line, through comprehensive animations",1.5,Course,0.9299911608291435
algorithm,https://www.udemy.com/course/java-data-structures-and-algorithms-masterclass/,https://img-c.udemycdn.com/course/240x135/3601890_d22e_4.jpg,Elshad Karimov,Java Data Structures and Algorithms Masterclass,4.5,7001,46.5,94.99,100+  DSA Interview Questions for Cracking FAANG with Animated Examples for Deeper Understanding and Faster Learning,1.5,Course,0.8929801699497486
algorithm,https://www.udemy.com/course/top-data-scientist/,https://img-c.udemycdn.com/course/240x135/5961214_0e9b_3.jpg,Nancy Ticharwa (CEO Bethel Labs),The Top Data Scientist ™ BootCamp,4.3,43,38.0,49.99,Python | SQL | Machine Learning | Deep Learning | ChatGPT | Natural Language Processing | Computer Vision | 20+ Projects,1.5,Course,0.7316061133218611
algorithm,https://www.udemy.com/course/data-structures-algorithms-javascript/,https://img-c.udemycdn.com/course/240x135/3406816_0ea7_10.jpg,Scott Barrett,JavaScript Data Structures & Algorithms + LEETCODE Exercises,4.7,3339,9.0,94.99,DSA for Cracking the Coding Interview. Animated Examples for Faster Learning and Deeper Understanding.,1.5,Course,0.9317057555075409
algorithm,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,https://img-c.udemycdn.com/course/240x135/1754098_e0df_3.jpg,365 Careers,The Data Science Course: Complete Data Science Bootcamp 2025,4.6,151551,32.0,124.99,"Complete Data Science Training: Math, Statistics, Python, Advanced Statistics in Python, Machine and Deep Learning",1.5,Course,0.9186658970773317
algorithm,https://www.udemy.com/course/data-structures-algorithms-cpp/,https://img-c.udemycdn.com/course/240x135/4453612_766c_39.jpg,Scott Barrett,C++ Data Structures & Algorithms + LEETCODE Exercises,4.7,2330,9.5,89.99,DSA for Cracking the Coding Interview. Animated Examples for Faster Learning and Deeper Understanding.,1.5,Course,0.929953879349436
algorithm,https://www.udemy.com/course/data-architecture-for-data-scientists/,https://img-c.udemycdn.com/course/240x135/5295982_ca3c_3.jpg,Biju Krishnan,Data Architecture for Data Scientists,4.6,849,2.5,69.99,"Datawarehouse, Data Lake, Data Lakehouse, Data Mesh, Kafka, Lambda & Kappa architecture, Feature Store, Vector DB & more",2.0,Course,0.9004794011154559
algorithm,https://www.udemy.com/course/data-structures-and-algorithms-the-complete-guide/,https://img-c.udemycdn.com/course/240x135/2165246_3286_6.jpg,Vinoth Parthasarathy,Data Structures A-Z : Data Structures + Algorithms Bootcamp,4.8,14842,7.5,99.99,Become ace in data structures & algorithms & Crack the code interview by getting mastery in data structures & algorithms,1.5,Course,0.9568303287218491
algorithm,https://www.udemy.com/course/data-structures-and-algorithms-bootcamp/,https://img-c.udemycdn.com/course/240x135/1447810_0601_5.jpg,Jonathan Rasmusson,Data Structures and Algorithms Bootcamp,4.7,3066,6.5,74.99,How to ace your Silicon Valley style coding interview,1.0,Course,0.9313218592705135
algorithm,https://www.udemy.com/course/mastering-leetcode-in-java-top-100-most-asked-problems/,https://img-c.udemycdn.com/course/240x135/5297368_d25d_3.jpg,Pratik Singhal,Data Structures & Algorithms in Java + 150 Leetcode Problems,4.4,747,39.0,74.99,Learn DSA in Java and solve top Leetcode problems asked in coding interviews,1.5,Course,0.855562356123021
