skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
agile development,https://www.udemy.com/course/site-reliability-engineering-mastering-slo-and-error-budget/,https://img-c.udemycdn.com/course/240x135/5842894_7ad8.jpg,Junior Mayhé,Site Reliability Engineering: Mastering SLO and Error Budget,4.4,29,7.0,39.99,"SRE core concepts of Non-Functional Requirements, Reliability, Business Flows, SLI, SLO, Error Budget, and more.",1.0,Course,0.7219168732492038
agile development,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,69.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile development,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,69.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile development,https://www.udemy.com/course/master-certified-maintenance-reliability-professional-cmrp/,https://img-c.udemycdn.com/course/240x135/6467193_0ba3.jpg,Kareem Ullah,Master Certified Maintenance & Reliability Professional CMRP,4.7,53,2.5,44.99,"CMRP Certification Bootcamp: Strategies for Maintenance & Reliability Success, CMRP Exam Prep, Best Practices and Tips.",3.0,Certificate,0.8457303567657252
agile development,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
agile development,https://www.udemy.com/course/google-cloud-certification-associate-cloud-engineer/,https://img-c.udemycdn.com/course/240x135/3827154_aecc_4.jpg,"in28Minutes Official, Ranga Karanam | GCP Certification - Google Cloud Engineer & Architect",GCP Associate Cloud Engineer - Google Cloud Certification,4.6,31693,18.0,69.99,GCP ACE - Google Cloud Associate Cloud Engineer certification. Begin your Google Cloud Platform - GCP journey!,3.0,Certificate,0.9170565199020239
agile development,https://www.udemy.com/course/fundamentals-of-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/4901284_2632_3.jpg,"Sandeep Kumar, ­ Quality Gurus Inc.",Fundamentals of Reliability Engineering (Accredited),4.2,391,2.5,74.99,Gain Insight into the Basics of Reliability Engineering for CRE or CMRP Certification - Get 2.5 PMI PDUs and SHRM PDCs,3.0,Certificate,0.8016872782267166
agile development,https://www.udemy.com/course/scrum-course-udemy/,https://img-c.udemycdn.com/course/240x135/2002862_aa45_5.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",The Complete Agile Scrum Fundamentals Course + Certification,4.6,19628,15.0,69.99,"Agile Scrum from A to Z: Scrum a Project Management methodology, Scrum Fundamentals, Scrum concepts, Agile Scrum tools",3.0,Certificate,0.9162430858975995
agile development,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
agile development,https://www.udemy.com/course/software-development-from-a-to-z/,https://img-c.udemycdn.com/course/240x135/826410_16f3_14.jpg,Karoly Nyisztor • Professional Software Architect,Software Development From A to Z - Learn What Truly Matters,4.5,3312,6.5,89.99,"Valuable Software Development Insights: IT Roles, Agile, SCRUM, SDLC, OOP, UML, Python Programming 101, Web Development",1.0,Course,0.8896558672997249
agile development,https://www.udemy.com/course/understanding-agile-complete-guide-for-beginners/,https://img-c.udemycdn.com/course/240x135/4287408_416a.jpg,"Masha Ostroumova, Agile Apothecary",Understanding Agile 2024 | Complete Guide for Beginners,4.6,7635,5.0,69.99,Everything you need to know about Agile and Agile organizations in 2024,1.0,Course,0.9139004330093194
agile methodologies,https://www.udemy.com/course/production-site-reliability-engineer/,https://img-c.udemycdn.com/course/240x135/3531340_3cd0_2.jpg,Nidhi Singh,Production Support - Site Reliability Engineer,4.5,2087,7.0,59.99,Job of SRE in DevOps,1.0,Course,0.8868238504349368
agile methodologies,https://www.udemy.com/course/sre-fundamentals-mastering-site-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/5481794_d3c4_2.jpg,Douglas Mugnos,SRE Fundamentals: Mastering Site Reliability Engineering,4.4,2058,4.0,19.99,Empower Your Team: Embrace SRE Fundamentals for Unparalleled Reliability and Efficiency,1.5,Course,0.8657200998405015
agile methodologies,https://www.udemy.com/course/from-zero-to-site-reliability-engineer/,https://img-c.udemycdn.com/course/240x135/5901296_0671.jpg,Philip Afable,From Zero to Site Reliability Engineer,4.2,20,3.0,69.99,Learn About the SRE Workflow,2.0,Course,0.6355257603656242
agile methodologies,https://www.udemy.com/course/site-reliability-engineer-sre-150-unique-interview-questions/,https://img-c.udemycdn.com/course/240x135/5366082_0865.jpg,Mustafa Erdinç ZORBA,150 Unique Site Reliability Engineer SRE Interview Questions,4.2,28,7.0,69.99,Master SRE Concepts: Real-World Scenarios In-Depth Interview Preparation Guide with Answers and Explanations!,1.5,Course,0.6713367927476808
agile methodologies,https://www.udemy.com/course/introduction-to-reliability-maintainability-availability/,https://img-c.udemycdn.com/course/240x135/4448412_a4b3_3.jpg,Christopher Olson,"Introduction to Reliability, Maintainability & Availability",4.6,742,7.0,69.99,A solid foundation for Project Managers & Systems Engineers,1.0,Course,0.8989801261840944
agile methodologies,https://www.udemy.com/course/site-reliability-engineering-on-aws/,https://img-c.udemycdn.com/course/240x135/3287718_5368_2.jpg,Packt Publishing,Site Reliability Engineering on AWS,4.1,224,4.5,54.99,Implement a reliable application architecture using the patterns and best practices recommended by AWS.,1.0,Course,0.7662752581028357
agile methodologies,https://www.udemy.com/course/mastering-asq-certified-reliability-engineer-exam/,https://img-c.udemycdn.com/course/240x135/5663722_5b5f_4.jpg,AERP Engineering,Mastering Certified Reliability Engineer Exam - Vol 1,4.2,12,7.0,19.99,This course has been meticulously designed to aid individuals preparing for the Certified Reliability Engineer exam.,3.0,Certificate,0.5683316786483823
agile methodologies,https://www.udemy.com/course/project-management-methodologies-agile-scrum-and-pmp/,https://img-c.udemycdn.com/course/240x135/6362573_2f2e.jpg,"MTF Institute of Management, Technology and Finance","Project Management Methodologies: Agile, Scrum, and PMP",4.4,137,1.5,44.99,"Comparing: Project Management, Agile, Scrum, Project Management Professional (PMP) Methodology, Kanban, Lean and tools",1.5,Course,0.8172690441507333
agile methodologies,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,74.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile methodologies,https://www.udemy.com/course/introduction-to-agile-methodology-t/,https://img-c.udemycdn.com/course/240x135/5155318_77dc_2.jpg,Master Easily,Introduction to Agile methodology,3.9,11,7.0,29.99,"Agile methodology, a project management approach that prioritizes flexibility, collaboration, and customer satisfaction.",1.5,Course,0.4935877781440248
agile methodologies,https://www.udemy.com/course/scrum-course-udemy/,https://img-c.udemycdn.com/course/240x135/2002862_aa45_5.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",The Complete Agile Scrum Fundamentals Course + Certification,4.6,19628,15.0,139.99,"Agile Scrum from A to Z: Scrum a Project Management methodology, Scrum Fundamentals, Scrum concepts, Agile Scrum tools",3.0,Certificate,0.9162430858975995
agile methodologies,https://www.udemy.com/course/reliability-engineering-statistics/,https://img-c.udemycdn.com/course/240x135/4308267_bdea.jpg,"Ray Harkins, The Manufacturing Academy, Michael J. Vella",Reliability Engineering Statistics (2025),4.4,633,9.0,84.99,"Master the Statistical Tools to Optimize Reliability, Minimize Failures, and Drive Performance in Engineering",1.5,Course,0.8532796184114537
agile methodologies,https://www.udemy.com/course/master-certified-maintenance-reliability-professional-cmrp/,https://img-c.udemycdn.com/course/240x135/6467193_0ba3.jpg,Kareem Ullah,Master Certified Maintenance & Reliability Professional CMRP,4.7,53,2.5,44.99,"CMRP Certification Bootcamp: Strategies for Maintenance & Reliability Success, CMRP Exam Prep, Best Practices and Tips.",3.0,Certificate,0.8457303567657252
agile methodologies,https://www.udemy.com/course/site-reliability-engineering-mastering-slo-and-error-budget/,https://img-c.udemycdn.com/course/240x135/5842894_7ad8.jpg,Junior Mayhé,Site Reliability Engineering: Mastering SLO and Error Budget,4.4,29,7.0,39.99,"SRE core concepts of Non-Functional Requirements, Reliability, Business Flows, SLI, SLO, Error Budget, and more.",1.0,Course,0.7219168732492038
agile methodologies,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,109.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile methodologies,https://www.udemy.com/course/an-introduction-to-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/2513962_7e40_4.jpg,"Ray Harkins, The Manufacturing Academy",An Introduction to Reliability Engineering,4.4,3367,5.0,84.99,A Study of Why Things Fail and How to Measure and Improve their Useful Life,1.5,Course,0.8689503781071248
agile methodologies,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
agile methodologies,https://www.udemy.com/course/advanced-agile-product-management/,https://img-c.udemycdn.com/course/240x135/3965358_e01a_4.jpg,Institute of Product Leadership,Advanced Product Management - Agile Methodologies,4.4,313,5.5,59.99,"Fast Track your Product Management career. Learn, practice and develop the Agile Mindset.",1.0,Course,0.8406982612123268
agile methodologies,https://www.udemy.com/course/the-agile-methodology-for-project-risk-managers/,https://img-c.udemycdn.com/course/240x135/1559988_e2af.jpg,Sorin Dumitrascu,The Agile Methodology for Project Risk Managers,4.3,369,31.5,69.99,The Agile Project Management and Risk Management for Project Professionals Full Course,1.5,Course,0.8221806982189334
agile methodologies,https://www.udemy.com/course/fundamentals-of-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/4901284_2632_3.jpg,"Sandeep Kumar, ­ Quality Gurus Inc.",Fundamentals of Reliability Engineering (Accredited),4.2,391,2.5,74.99,Gain Insight into the Basics of Reliability Engineering for CRE or CMRP Certification - Get 2.5 PMI PDUs and SHRM PDCs,3.0,Certificate,0.8016872782267166
agile,https://www.udemy.com/course/production-site-reliability-engineer/,https://img-c.udemycdn.com/course/240x135/3531340_3cd0_2.jpg,Nidhi Singh,Production Support - Site Reliability Engineer,4.5,2087,7.0,59.99,Job of SRE in DevOps,1.0,Course,0.8868238504349368
agile,https://www.udemy.com/course/sre-fundamentals-mastering-site-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/5481794_d3c4_2.jpg,Douglas Mugnos,SRE Fundamentals: Mastering Site Reliability Engineering,4.4,2058,4.0,19.99,Empower Your Team: Embrace SRE Fundamentals for Unparalleled Reliability and Efficiency,1.5,Course,0.8657200998405015
agile,https://www.udemy.com/course/from-zero-to-site-reliability-engineer/,https://img-c.udemycdn.com/course/240x135/5901296_0671.jpg,Philip Afable,From Zero to Site Reliability Engineer,4.2,20,3.0,69.99,Learn About the SRE Workflow,2.0,Course,0.6355257603656242
agile,https://www.udemy.com/course/site-reliability-engineer-sre-150-unique-interview-questions/,https://img-c.udemycdn.com/course/240x135/5366082_0865.jpg,Mustafa Erdinç ZORBA,150 Unique Site Reliability Engineer SRE Interview Questions,4.2,28,7.0,69.99,Master SRE Concepts: Real-World Scenarios In-Depth Interview Preparation Guide with Answers and Explanations!,1.5,Course,0.6713367927476808
agile,https://www.udemy.com/course/site-reliability-engineering-on-aws/,https://img-c.udemycdn.com/course/240x135/3287718_5368_2.jpg,Packt Publishing,Site Reliability Engineering on AWS,4.1,224,4.5,54.99,Implement a reliable application architecture using the patterns and best practices recommended by AWS.,1.0,Course,0.7662752581028357
agile,https://www.udemy.com/course/introduction-to-reliability-maintainability-availability/,https://img-c.udemycdn.com/course/240x135/4448412_a4b3_3.jpg,Christopher Olson,"Introduction to Reliability, Maintainability & Availability",4.6,742,7.0,69.99,A solid foundation for Project Managers & Systems Engineers,1.0,Course,0.8989801261840944
agile,https://www.udemy.com/course/mastering-asq-certified-reliability-engineer-exam/,https://img-c.udemycdn.com/course/240x135/5663722_5b5f_4.jpg,AERP Engineering,Mastering Certified Reliability Engineer Exam - Vol 1,4.2,12,7.0,19.99,This course has been meticulously designed to aid individuals preparing for the Certified Reliability Engineer exam.,3.0,Certificate,0.5683316786483823
agile,https://www.udemy.com/course/an-introduction-to-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/2513962_7e40_4.jpg,"Ray Harkins, The Manufacturing Academy",An Introduction to Reliability Engineering,4.4,3367,5.0,84.99,A Study of Why Things Fail and How to Measure and Improve their Useful Life,1.5,Course,0.8689503781071248
agile,https://www.udemy.com/course/reliability-engineering-statistics/,https://img-c.udemycdn.com/course/240x135/4308267_bdea.jpg,"Ray Harkins, The Manufacturing Academy, Michael J. Vella",Reliability Engineering Statistics (2025),4.4,633,9.0,84.99,"Master the Statistical Tools to Optimize Reliability, Minimize Failures, and Drive Performance in Engineering",1.5,Course,0.8532796184114537
agile,https://www.udemy.com/course/site-reliability-engineering-mastering-slo-and-error-budget/,https://img-c.udemycdn.com/course/240x135/5842894_7ad8.jpg,Junior Mayhé,Site Reliability Engineering: Mastering SLO and Error Budget,4.4,29,7.0,39.99,"SRE core concepts of Non-Functional Requirements, Reliability, Business Flows, SLI, SLO, Error Budget, and more.",1.0,Course,0.7219168732492038
agile,https://www.udemy.com/course/sre-site-reliability-engineering-quick-learninig-course/,https://img-c.udemycdn.com/course/240x135/4913734_aae5_2.jpg,GG トップ,SRE ( Site Reliability Engineering ) Quick Learning Course,3.4,24,2.0,44.99,Google's innovative methodology for DevOps,1.0,Course,0.48615640315330777
agile,https://www.udemy.com/course/fundamentals-of-reliability-engineering/,https://img-c.udemycdn.com/course/240x135/4901284_2632_3.jpg,"Sandeep Kumar, ­ Quality Gurus Inc.",Fundamentals of Reliability Engineering (Accredited),4.2,391,2.5,74.99,Gain Insight into the Basics of Reliability Engineering for CRE or CMRP Certification - Get 2.5 PMI PDUs and SHRM PDCs,3.0,Certificate,0.8016872782267166
agile,https://www.udemy.com/course/scaled-agile-framework-safe-scaling-agile-scrum-to-safe/,https://img-c.udemycdn.com/course/240x135/4852986_56bc_9.jpg,Mohammad N. Khan - SAFe Trainer (SPC),Scaled Agile Framework® (Latest SAFe® 6.0) : In-Depth,4.3,5092,9.0,74.99,"Agile/Scrum, SAFe® 6.0- Scaled Agile Framework®, Rally Project Management Tool, SAFe SSM, POPM free practice test link",1.5,Course,0.8505057587191168
agile,https://www.udemy.com/course/google-cloud-certification-associate-cloud-engineer/,https://img-c.udemycdn.com/course/240x135/3827154_aecc_4.jpg,"in28Minutes Official, Ranga Karanam | GCP Certification - Google Cloud Engineer & Architect",GCP Associate Cloud Engineer - Google Cloud Certification,4.6,31693,18.0,109.99,GCP ACE - Google Cloud Associate Cloud Engineer certification. Begin your Google Cloud Platform - GCP journey!,3.0,Certificate,0.9170565199020239
agile,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,https://img-c.udemycdn.com/course/240x135/1850902_6c52_6.jpg,"Valentin Despa, Valentin Despa - Support",Agile Scrum for Beginners + Scrum Master Certification Prep,4.7,26066,14.5,109.99,"[UNOFFICIAL] Learn Scrum, understand the Agile principles + prepare for your Agile/Scrum Master certification in 2025",3.0,Certificate,0.9371437666072148
agile,https://www.udemy.com/course/master-certified-maintenance-reliability-professional-cmrp/,https://img-c.udemycdn.com/course/240x135/6467193_0ba3.jpg,Kareem Ullah,Master Certified Maintenance & Reliability Professional CMRP,4.7,53,2.5,44.99,"CMRP Certification Bootcamp: Strategies for Maintenance & Reliability Success, CMRP Exam Prep, Best Practices and Tips.",3.0,Certificate,0.8457303567657252
agile,https://www.udemy.com/course/agile-crash-course/,https://img-c.udemycdn.com/course/240x135/864146_dbd7_11.jpg,"YESI EDUCATION, Mauricio Rubio - Agile Guru & Founder of YESI EDUCATION, AgileKB & Grabdl",Agile Crash Course: Agile Project Management; Agile Delivery,4.5,93117,3.0,174.99,"Agile Project Management Basics (Scrum), Agile Project Management Essentials (Scrum). Plus Agile Certification (Scrum)",3.0,Certificate,0.8981165360567869
