skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
ai,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,https://img-c.udemycdn.com/course/240x135/6125705_2219.jpg,"Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane",AWS Certified Machine Learning Engineer Associate: Hands On!,4.6,1747,23.5,89.99,"Practice exam included! Master MLA-C01 / ME1-C01 AWS Machine Learning Engineer Exam: SageMaker, Bedrock, and AI Skills.",3.0,Certificate,0.9067838610965664
ai,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
ai,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,https://img-c.udemycdn.com/course/240x135/6139021_a896.jpg,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Abhishek Singh",Practice Exams: AWS Machine Learning Engineer Associate Cert,4.6,306,26.5,64.99,Prepare for AWS Certified Machine Learning Engineer Associate. 195 high-quality test questions and detailed explanations,3.0,Certificate,0.8854019392984751
ai,https://www.udemy.com/course/google-certified-professional-machine-learning-engineer/,https://img-c.udemycdn.com/course/240x135/5211228_899a_3.jpg,Deepak Dubey,Google Certified Professional Machine Learning Engineer,4.1,223,16.5,79.99,"Master ML Algorithms, Data Modeling, TensorFlow & Google Cloud AI/ML Services. 137 Questions, Answers with Explanations",3.0,Certificate,0.7661444669116373
ai,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01-exam-prep/,https://img-c.udemycdn.com/course/240x135/6188041_95ae.jpg,Nikolai Schuler,AWS Certified Machine Learning Engineer - Associate MLA-C01,4.6,263,26.5,89.99,The ONLY course you need to PASS the AWS Certified Machine Learning Engineer Exam | MLA-C01 | Incl. FULL Practice Exam!,3.0,Certificate,0.8822363635723891
ai,https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-c.udemycdn.com/course/240x135/2511476_4e38_5.jpg,"Andrei Neagoie, Daniel Bourke","Complete A.I. & Machine Learning, Data Science Bootcamp",4.6,26310,44.0,119.99,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",1.5,Course,0.9167642348287306
ai,https://www.udemy.com/course/google-cloud-machine-learning-engineer-certification-prep/,https://img-c.udemycdn.com/course/240x135/4878666_74ed_3.jpg,"Dan Sullivan, Dan Sullivan",Google Cloud Machine Learning Engineer Certification Prep,4.4,1213,5.5,69.99,"Building, Deploying, and Managing Machine Learning Services at Scale",3.0,Certificate,0.8611350732041242
ai,https://www.udemy.com/course/machinelearning/,https://img-c.udemycdn.com/course/240x135/950390_270f_3.jpg,"Kirill Eremenko, Hadelin de Ponteves, SuperDataScience Team, Ligency Team","Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2025]",4.5,195572,43.0,149.99,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,1.5,Course,0.8987037006080633
ai,https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,https://img-c.udemycdn.com/course/240x135/671576_a272_4.jpg,"Sundog Education by Frank Kane, Frank Kane, Sundog Education Team","Machine Learning, Data Science and Generative AI with Python",4.5,34629,20.0,124.99,"Complete hands-on machine learning and GenAI tutorial with data science, Tensorflow, GPT, OpenAI, and neural networks",1.0,Course,0.8968951254562476
ai,https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,https://img-c.udemycdn.com/course/240x135/5993822_2c2a_7.jpg,"Krish Naik, KRISHAI Technologies Private Limited","Complete Data Science,Machine Learning,DL,NLP Bootcamp",4.5,11296,99.0,94.99,"Master the theory, practice,and math behind Data Science,Machine Learning,Deep Learning,NLP with end to end projects",1.5,Course,0.8945084839407222
ai,https://www.udemy.com/course/google-professional-machine-learning-gcp-practice-exams/,https://img-c.udemycdn.com/course/240x135/6399753_e170_2.jpg,Cloud Masters,Google Professional Machine Learning (GCP) | Practice Exams,5.0,1,26.5,44.99,"Master Google Cloud Professional Machine Learning Engineer certification : Real Exam Practice, Key Concepts in AI Models",3.0,Certificate,0.21691973969631234
ai,https://www.udemy.com/course/aws-machine-learning/,https://img-c.udemycdn.com/course/240x135/2529790_a0c6_9.jpg,"Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane, Sundog Education Team",AWS Certified Machine Learning Specialty 2025 - Hands On!,4.6,15104,15.0,119.99,"AWS machine learning certification preparation - learn SageMaker, generative AI, data engineering, modeling & more",3.0,Certificate,0.9157047656829044
ai,https://www.udemy.com/course/machine-learning-with-google-cloud/,https://img-c.udemycdn.com/course/240x135/4923094_d761_5.jpg,"Ankit Mistry : 150,000+ Students, GCP Certification - Google Cloud Academy | Associate Cloud & Professional Engineer Certifications",Vertex AI | Gemini | Generative AI - GCP Machine learning,4.3,964,12.5,64.99,Learn How to Apply Google Cloud Vertex AI Machine Learning Products for your own ML Application Training  & Prediction,1.5,Course,0.8374201998936481
ai,https://www.udemy.com/course/the-ultimate-beginners-guide-to-ai-and-machine-learning/,https://img-c.udemycdn.com/course/240x135/5329926_9de6_4.jpg,"Irlon Terblanche, Peter Alkema",The Ultimate Beginner's Guide to AI and Machine Learning,4.5,1565,36.0,54.99,"Plus: (1) AI and Humans, (2) Generative AI and Leaders, (3) AI and Operations, (4) AI and Business Strategy",1.0,Course,0.8846581539133549
ai,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,https://img-c.udemycdn.com/course/240x135/6342521_3968_2.jpg,"Satyajit Pattnaik, Zep Tech Solutions",Data Science & AI Masters 2025 - From Python To Gen AI,4.6,157,88.0,84.99,"Master Data Science and AI: Learn Python, EDA, Stats, SQL, Machine Learning, NLP, Deep Learning and Gen AI",1.5,Course,0.8688055615783443
ai,https://www.udemy.com/course/building-recommender-systems-with-machine-learning-and-ai/,https://img-c.udemycdn.com/course/240x135/1726410_7b86.jpg,"Sundog Education by Frank Kane, Frank Kane, Sundog Education Team",Building Recommender Systems with Machine Learning and AI,4.3,3254,12.0,89.99,"How to create machine learning recommendation systems with deep learning, collaborative filtering, and Python.",2.0,Course,0.8480432307412512
ai,https://www.udemy.com/course/machine-learning-models-ai-testing/,https://img-c.udemycdn.com/course/240x135/6189991_7242_4.jpg,Rahul Shetty,Introduction to Machine Learning Models (AI) Testing,4.5,625,5.0,79.99,"From Scratch, Learn testing types and Strategies involved in all the phases of ML Models (AI) with real time examples",1.5,Course,0.8748526721308575
ai,https://www.udemy.com/course/tensorflow-developer-certificate-machine-learning-zero-to-mastery/,https://img-c.udemycdn.com/course/240x135/3693164_f87d_3.jpg,"Andrei Neagoie, Daniel Bourke",TensorFlow for Deep Learning Bootcamp,4.7,11735,63.0,109.99,"Learn TensorFlow by Google. Become an AI, Machine Learning, and Deep Learning expert!",1.5,Course,0.9356977777286393
ai,https://www.udemy.com/course/machine-learning-using-azureml/,https://img-c.udemycdn.com/course/240x135/1088256_077d_2.jpg,"Jitesh Khurkhuriya, Python, Data Science & Machine Learning A-Z Team",DP-100: A-Z Machine Learning using Azure Machine Learning,4.4,7796,26.5,124.99,Microsoft Azure DP-100: Designing and Implementing a Data Science Solution Exam Covered. Learn Azure Machine Learning,1.5,Course,0.8728307494115995
ai,https://www.udemy.com/course/deeplearning/,https://img-c.udemycdn.com/course/240x135/1151632_de9b.jpg,"Kirill Eremenko, Hadelin de Ponteves, SuperDataScience Team, Ligency Team","Deep Learning A-Z 2025: Neural Networks, AI & ChatGPT Prize",4.5,47836,22.5,129.99,"Learn to create Deep Learning models in Python from two Machine Learning, Data Science experts. Code templates included.",1.5,Course,0.897363601232554
airflow,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,https://img-c.udemycdn.com/course/240x135/6125705_2219.jpg,"Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane",AWS Certified Machine Learning Engineer Associate: Hands On!,4.6,1747,23.5,89.99,"Practice exam included! Master MLA-C01 / ME1-C01 AWS Machine Learning Engineer Exam: SageMaker, Bedrock, and AI Skills.",3.0,Certificate,0.9067838610965664
airflow,https://www.udemy.com/course/the-complete-hands-on-course-to-master-apache-airflow/,https://img-c.udemycdn.com/course/240x135/1919064_e7a7_7.jpg,Marc Lamberti,The Complete Hands-On Introduction to Apache Airflow,4.5,11872,4.0,79.99,"Learn to author, schedule and monitor data pipelines through practical examples using Apache Airflow",1.5,Course,0.8946464487086766
airflow,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,https://img-c.udemycdn.com/course/240x135/6139021_a896.jpg,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Abhishek Singh",Practice Exams: AWS Machine Learning Engineer Associate Cert,4.6,306,26.5,64.99,Prepare for AWS Certified Machine Learning Engineer Associate. 195 high-quality test questions and detailed explanations,3.0,Certificate,0.8854019392984751
airflow,https://www.udemy.com/course/the-ultimate-hands-on-course-to-master-apache-airflow/,https://img-c.udemycdn.com/course/240x135/2504438_c857_2.jpg,Marc Lamberti,Apache Airflow: The Hands-On Guide,4.4,4825,11.0,84.99,"Master Apache Airflow from A to Z. Hands-on videos on Airflow with AWS, Kubernetes, Docker and more",1.5,Course,0.8708260118939591
airflow,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01-exam-prep/,https://img-c.udemycdn.com/course/240x135/6188041_95ae.jpg,Nikolai Schuler,AWS Certified Machine Learning Engineer - Associate MLA-C01,4.6,263,26.5,89.99,The ONLY course you need to PASS the AWS Certified Machine Learning Engineer Exam | MLA-C01 | Incl. FULL Practice Exam!,3.0,Certificate,0.8822363635723891
airflow,https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,https://img-c.udemycdn.com/course/240x135/5993822_2c2a_7.jpg,"Krish Naik, KRISHAI Technologies Private Limited","Complete Data Science,Machine Learning,DL,NLP Bootcamp",4.5,11296,99.0,94.99,"Master the theory, practice,and math behind Data Science,Machine Learning,Deep Learning,NLP with end to end projects",1.5,Course,0.8945084839407222
airflow,https://www.udemy.com/course/google-cloud-machine-learning-engineer-certification-prep/,https://img-c.udemycdn.com/course/240x135/4878666_74ed_3.jpg,"Dan Sullivan, Dan Sullivan",Google Cloud Machine Learning Engineer Certification Prep,4.4,1213,5.5,69.99,"Building, Deploying, and Managing Machine Learning Services at Scale",3.0,Certificate,0.8611350732041242
airflow,https://www.udemy.com/course/machine-learning-using-azureml/,https://img-c.udemycdn.com/course/240x135/1088256_077d_2.jpg,"Jitesh Khurkhuriya, Python, Data Science & Machine Learning A-Z Team",DP-100: A-Z Machine Learning using Azure Machine Learning,4.4,7796,26.5,124.99,Microsoft Azure DP-100: Designing and Implementing a Data Science Solution Exam Covered. Learn Azure Machine Learning,1.5,Course,0.8728307494115995
airflow,https://www.udemy.com/course/google-certified-professional-machine-learning-engineer/,https://img-c.udemycdn.com/course/240x135/5211228_899a_3.jpg,Deepak Dubey,Google Certified Professional Machine Learning Engineer,4.1,223,16.5,79.99,"Master ML Algorithms, Data Modeling, TensorFlow & Google Cloud AI/ML Services. 137 Questions, Answers with Explanations",3.0,Certificate,0.7661444669116373
airflow,https://www.udemy.com/course/aws-machine-learning/,https://img-c.udemycdn.com/course/240x135/2529790_a0c6_9.jpg,"Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane, Sundog Education Team",AWS Certified Machine Learning Specialty 2025 - Hands On!,4.6,15104,15.0,119.99,"AWS machine learning certification preparation - learn SageMaker, generative AI, data engineering, modeling & more",3.0,Certificate,0.9157047656829044
airflow,https://www.udemy.com/course/apache-airflow/,https://img-c.udemycdn.com/course/240x135/2699438_873d_4.jpg,A to Z Mentors,Apache Airflow | A Real-Time & Hands-On Course on Airflow,4.5,2453,6.0,69.99,"Learn A to Z of Apache Airflow from Basic to ADVANCE level, deploy workflows & data pipelines using Airflow with Docker",1.5,Course,0.8878969501226067
airflow,https://www.udemy.com/course/apache-airflow-the-operators-guide/,https://img-c.udemycdn.com/course/240x135/3404110_24d1.jpg,Marc Lamberti,Apache Airflow: The Operators Guide,4.6,413,7.5,84.99,Step up with Apache Airflow! Master Airflow Operators and create incredible data pipelines!,1.5,Course,0.8908458805815905
airflow,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
airflow,https://www.udemy.com/course/machine-learning-with-google-cloud/,https://img-c.udemycdn.com/course/240x135/4923094_d761_5.jpg,"Ankit Mistry : 150,000+ Students, GCP Certification - Google Cloud Academy | Associate Cloud & Professional Engineer Certifications",Vertex AI | Gemini | Generative AI - GCP Machine learning,4.3,964,12.5,64.99,Learn How to Apply Google Cloud Vertex AI Machine Learning Products for your own ML Application Training  & Prediction,1.5,Course,0.8374201998936481
airflow,https://www.udemy.com/course/an-introduction-to-machine-learning-for-data-engineers/,https://img-c.udemycdn.com/course/240x135/1333372_08d9_3.jpg,Mike West,An Introduction to Machine Learning for Data Engineers,4.5,4325,26.5,64.99,A Prerequisite for Tensorflow on Google's Cloud Platform for Data Engineers,1.0,Course,0.890996340889053
airflow,https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-c.udemycdn.com/course/240x135/2511476_4e38_5.jpg,"Andrei Neagoie, Daniel Bourke","Complete A.I. & Machine Learning, Data Science Bootcamp",4.6,26310,44.0,119.99,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",1.5,Course,0.9167642348287306
airflow,https://www.udemy.com/course/aws-machine-learning-engineer-associate-practice-exams/,https://img-c.udemycdn.com/course/240x135/6203243_dd68.jpg,Nikolai Schuler,Practice Exams | AWS Machine Learning Engineer - Associate,4.4,57,26.5,69.99,ACE the AWS Certified Machine Learning Engineer Associate Exam MLA-C01 | Full Practice Exam Sets + Detailed Explanations,3.0,Certificate,0.7748930285496156
airflow,https://www.udemy.com/course/become-an-aws-machine-learning-engineer-in-30-days-new-2022/,https://img-c.udemycdn.com/course/240x135/4579406_6c5e_10.jpg,Dr. Ryan Ahmed | 400K+ Students | Best-Selling Professor | 250K+ YouTube,AWS SageMaker Machine Learning Engineer in 30 Days + ChatGPT,4.4,1055,43.0,99.99,"Build 30+ ML Projects in 30 Days in AWS, Master SageMaker JumpStart, Canvas, AutoPilot, DataWrangler, Lambda & S3",1.0,Course,0.8596833931376672
airflow,https://www.udemy.com/course/databricks-machine-learning/,https://img-c.udemycdn.com/course/240x135/5279024_9dc7.jpg,"Ankit Mistry : 150,000+ Students, Vijay Gadhave, Ajay Gadhave",Databricks Certified Machine Learning Associate Exam Guide,4.3,547,16.0,79.99,Pass Databricks Certified Machine Learning Associate Certification with 10+ Hours of HD Quality Video & Lots of Hands-on,3.0,Certificate,0.8294447216841186
airflow,https://www.udemy.com/course/apache-airflow-course/,https://img-c.udemycdn.com/course/240x135/3202430_b1d3.jpg,Alexandra Abbas,Apache Airflow: Complete Hands-On Beginner to Advanced Class,4.0,438,5.0,64.99,Learn Apache Airflow step-by-step. Real-Life Data Pipelines & Quizzes Included. Learn by Doing!,1.0,Course,0.7612990842079298
algorithm,https://www.udemy.com/course/machine-learning-algorithms-and-applications/,https://img-c.udemycdn.com/course/240x135/6041586_c601.jpg,Dr. Poornima Selvaraj,Machine Learning Algorithms and Applications,4.5,33,6.5,89.99,Machine learning for Engineers,2.0,Course,0.758428105864809
algorithm,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01/,https://img-c.udemycdn.com/course/240x135/6125705_2219.jpg,"Sundog Education by Frank Kane, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Frank Kane",AWS Certified Machine Learning Engineer Associate: Hands On!,4.6,1747,23.5,89.99,"Practice exam included! Master MLA-C01 / ME1-C01 AWS Machine Learning Engineer Exam: SageMaker, Bedrock, and AI Skills.",3.0,Certificate,0.9067838610965664
algorithm,https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,https://img-c.udemycdn.com/course/240x135/5993822_2c2a_7.jpg,"Krish Naik, KRISHAI Technologies Private Limited","Complete Data Science,Machine Learning,DL,NLP Bootcamp",4.5,11296,99.0,89.99,"Master the theory, practice,and math behind Data Science,Machine Learning,Deep Learning,NLP with end to end projects",1.5,Course,0.8945084839407222
algorithm,https://www.udemy.com/course/google-certified-professional-machine-learning-engineer/,https://img-c.udemycdn.com/course/240x135/5211228_899a_3.jpg,Deepak Dubey,Google Certified Professional Machine Learning Engineer,4.1,223,16.5,89.99,"Master ML Algorithms, Data Modeling, TensorFlow & Google Cloud AI/ML Services. 137 Questions, Answers with Explanations",3.0,Certificate,0.7661444669116373
algorithm,https://www.udemy.com/course/practice-exams-aws-certified-machine-learning-engineer-associate/,https://img-c.udemycdn.com/course/240x135/6139021_a896.jpg,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Abhishek Singh",Practice Exams: AWS Machine Learning Engineer Associate Cert,4.6,306,26.5,89.99,Prepare for AWS Certified Machine Learning Engineer Associate. 195 high-quality test questions and detailed explanations,3.0,Certificate,0.8854019392984751
algorithm,https://www.udemy.com/course/aws-certified-machine-learning-engineer-associate-mla-c01-exam-prep/,https://img-c.udemycdn.com/course/240x135/6188041_95ae.jpg,Nikolai Schuler,AWS Certified Machine Learning Engineer - Associate MLA-C01,4.6,263,26.5,89.99,The ONLY course you need to PASS the AWS Certified Machine Learning Engineer Exam | MLA-C01 | Incl. FULL Practice Exam!,3.0,Certificate,0.8822363635723891
algorithm,https://www.udemy.com/course/become-machine-learning-engineer/,https://img-c.udemycdn.com/course/240x135/6171287_8306_3.jpg,Data Marathon,Become Machine Learning Engineer,5.0,4,3.0,89.99,"Master machine learning algorithms, data preprocessing, and real-world model deployment with Python and essential tools.",1.5,Course,0.5256241787122208
algorithm,https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-c.udemycdn.com/course/240x135/2511476_4e38_5.jpg,"Andrei Neagoie, Daniel Bourke","Complete A.I. & Machine Learning, Data Science Bootcamp",4.6,26310,44.0,89.99,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",1.5,Course,0.9167642348287306
algorithm,https://www.udemy.com/course/machine-learning-in-algorithmic-trading/,https://img-c.udemycdn.com/course/240x135/5720876_c3f6.jpg,Dr Ziad Francis,Machine Learning In Algorithmic Trading,4.6,206,9.0,89.99,Blending Algorithmic Trading with Machine Learning For Forex and Stock Market Indicators,1.5,Course,0.8764361980204696
algorithm,https://www.udemy.com/course/google-cloud-machine-learning-engineer-certification-prep/,https://img-c.udemycdn.com/course/240x135/4878666_74ed_3.jpg,"Dan Sullivan, Dan Sullivan",Google Cloud Machine Learning Engineer Certification Prep,4.4,1213,5.5,89.99,"Building, Deploying, and Managing Machine Learning Services at Scale",3.0,Certificate,0.8611350732041242
algorithm,https://www.udemy.com/course/machinelearning/,https://img-c.udemycdn.com/course/240x135/950390_270f_3.jpg,"Kirill Eremenko, Hadelin de Ponteves, SuperDataScience Team, Ligency Team","Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2025]",4.5,195572,43.0,89.99,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,1.5,Course,0.8987037006080633
