skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
.net core,https://www.udemy.com/course/building-minimal-apis-with-aspnet-core-and-ef-core/,https://img-c.udemycdn.com/course/240x135/5878526_ed61_2.jpg,Felipe Gavilán,Building Minimal APIs with ASP.NET Core 9 and EF Core,4.5,96,10.5,79.99,"ASP.NET Core, Web APIs, SQL Server, User System, GraphQL, Redis, REST, and more!",1.0,Course,0.8265808848043918
.net core,https://www.udemy.com/course/complete-guide-to-aspnet-core-identity/,https://img-c.udemycdn.com/course/240x135/3998348_931f_7.jpg,Frank Liu,Master ASP.NET Core Identity: Authentication & Authorization,4.7,1674,14.0,74.99,(Updated to use .NET 8) Authentication and Authorization with ASP.NET Core Identity Inside Out,2.0,Course,0.9279959625384483
.net core,https://www.udemy.com/course/complete-aspnet-core-31-and-entity-framework-development/,https://img-c.udemycdn.com/course/240x135/2725016_0ae7_2.jpg,Trevoir Williams,Complete ASP.NET Core and Entity Framework Development,4.6,2725,21.5,84.99,Learn ASP.NET Core and Entity Framework by building and publishing a practical Employee Leave Management System.,1.5,Course,0.9095608671134705
.net core,https://www.udemy.com/course/aspnet-core-solid-and-clean-architecture-net-5-and-up/,https://img-c.udemycdn.com/course/240x135/4003980_5b0e_2.jpg,Trevoir Williams,ASP.NET Core - SOLID and Clean Architecture,4.6,2198,10.0,74.99,"Create a SOLID and testable ASP.NET Core Application using CQRS, Mediator Pattern and clean architecture.",1.5,Course,0.9083041940905023
.net core,https://www.udemy.com/course/complete-guide-to-unit-testing-in-net-core-nunit-xunit/,https://img-c.udemycdn.com/course/240x135/4168068_37ef_3.jpg,Bhrugen Patel,Complete Guide to Unit Testing in .NET Core (NUnit & XUnit),4.5,1567,5.0,69.99,"Master unit testing with NUnit, XUnit and MOQ with a real world N-Tier web application (.NET Core 6 and EF Core)",1.0,Course,0.8846685484259393
.net core,https://www.udemy.com/course/asp-net-core/,https://img-c.udemycdn.com/course/240x135/2237386_d886_16.jpg,Bhrugen Patel,Clean Architecture in .NET Core MVC[.NET 8] - Complete Guide,4.7,2627,14.5,19.99,"Build resort application using .NET Core MVC, Entity Framework Core and ASP.NET Core Identity with Clean Architecture",1.0,Course,0.9305778746304392
.net core,https://www.udemy.com/course/entity-framework-core-a-full-tour/,https://img-c.udemycdn.com/course/240x135/3738650_6f61_3.jpg,Trevoir Williams,Entity Framework Core - A Full Tour,4.6,838,10.5,74.99,Learn how to use and take advantage of the full feature set of Entity Framework Core in your .NET Core applications.,1.5,Course,0.9003394148446995
.net core,https://www.udemy.com/course/ultimate-csharp-masterclass/,https://img-c.udemycdn.com/course/240x135/4682614_1ff0_2.jpg,Krystyna Ślusarczyk,Ultimate C# Masterclass for 2025,4.7,5671,48.0,84.99,"In-depth .NET programming course from basics to advanced. Focus on clean code, performance and practice.",1.5,Course,0.9337235729909239
.net core,https://www.udemy.com/course/aspnet-mvc-course-aspnet-core/,https://img-c.udemycdn.com/course/240x135/4910406_cca3_3.jpg,Sameer Saini,ASP.NET MVC Complete Guide using .NET Core [.NET8 Updated],4.6,1258,13.5,59.99,"ASP.NET MVC Mastery: Dive Deep into .NET Core MVC with Real-World App, Entity Framework Core and ASP.NET Core Identity",1.5,Course,0.9042364353011727
.net core,https://www.udemy.com/course/blazor-deep-dive-from-beginner-to-advanced/,https://img-c.udemycdn.com/course/240x135/5836692_9ff2_2.jpg,Frank Liu,Blazor Deep Dive - From Beginner to Advanced in .NET 8,4.6,1229,14.5,89.99,Ultimate ASP.NET Core Blazor Course with projects (with .NET 9 updates),1.5,Course,0.9040366761041364
.net frameworks,https://www.udemy.com/course/software-engineering-101/,https://img-c.udemycdn.com/course/240x135/2267906_505c.jpg,Kurt Anderson,Software Engineering 101: Plan and Execute Better Software.,4.5,12113,8.5,109.99,Software Engineering 101: Use Software Engineering to Plan and Build Amazing Software + Learn SCRUM Framework!,1.5,Course,0.8947011883258328
.net frameworks,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/,https://img-c.udemycdn.com/course/240x135/4931546_c247.jpg,Web Academy by Harsha Vardhan,Asp.Net Core 9 (.NET 9)  | True Ultimate Guide,4.6,5436,87.0,84.99,ASP .NET Core | Asp.Net Core Projects | Bootcamp | Advanced | Interview Questions | Web API | MVC | SOLID Principles,1.5,Course,0.9127268139506526
.net frameworks,https://www.udemy.com/course/entity-framework-core-the-complete-guide-net-5/,https://img-c.udemycdn.com/course/240x135/3119466_6226_4.jpg,Bhrugen Patel,Entity Framework Core - The Complete Guide (.NET Core 7),4.6,2881,6.0,74.99,Learn Entity Framework Core using Code First Methodology in ASP.NET Core 7 (.NET 7),1.0,Course,0.909862703050565
.net frameworks,https://www.udemy.com/course/software-architecture-design-of-modern-large-scale-systems/,https://img-c.udemycdn.com/course/240x135/3997622_0670_2.jpg,"Michael Pogrebinsky | Software Architecture, System Design, Java Expert, Top Developer Academy LLC",Software Architecture & Design of Modern Large Scale Systems,4.7,11311,7.0,109.99,"Become a Software Architect or Technical Lead by Mastering Software Architecture, System Design & Big Data Processing.",1.5,Course,0.9356152665179599
.net frameworks,https://www.udemy.com/course/complete-aspnet-core-31-and-entity-framework-development/,https://img-c.udemycdn.com/course/240x135/2725016_0ae7_2.jpg,Trevoir Williams,Complete ASP.NET Core and Entity Framework Development,4.6,2725,21.5,84.99,Learn ASP.NET Core and Entity Framework by building and publishing a practical Employee Leave Management System.,1.5,Course,0.9095608671134705
.net frameworks,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
.net frameworks,https://www.udemy.com/course/aspnet-core-deep-dive/,https://img-c.udemycdn.com/course/240x135/6230473_a7f4.jpg,Frank Liu,ASP.NET Core Deep-Dive in .NET 9,4.9,15,32.5,54.99,Ultimate ASP.NET Core course with assignments and projects,1.5,Course,0.7752118105206857
.net frameworks,https://www.udemy.com/course/net-core-microservices-the-complete-guide-net-6-mvc/,https://img-c.udemycdn.com/course/240x135/4062064_c372_2.jpg,"DotNet Mastery, Bhrugen Patel",.NET Core Microservices - The Complete Guide (.NET 8 MVC),4.5,7118,14.0,89.99,"Learn Microservices architecture with .NET Core MVC(.NET 8), Entity Framework Core, .NET Identity with Azure Service Bus",2.0,Course,0.8930398098934749
.net frameworks,https://www.udemy.com/course/complete-aspnet-core-21-course/,https://img-c.udemycdn.com/course/240x135/1844356_cba1_8.jpg,Bhrugen Patel,.NET Core MVC - The Complete Guide 2025 [E-commerce],4.5,18432,17.0,84.99,"Build real world e-commerce application using ASP.NET Core MVC, Entity Framework Core and ASP.NET Core Identity.",2.0,Course,0.8957229072531333
.net frameworks,https://www.udemy.com/course/csharp-oops-mvc-asp-dotnet-core-webapi-sql-questions-mock-interviews/,https://img-c.udemycdn.com/course/240x135/4214682_4fe6_4.jpg,Happy Rawat,.NET/C# Interview Masterclass- Top 500 Questions (PDF)(2025),4.6,1804,10.0,69.99,Topics Covered - C# / OOPS / ASP.NET MVC / ADO NET / EF /  SQL Server / Web API / .NET Core (with PDF Book),1.5,Course,0.9070083933465724
.net frameworks,https://www.udemy.com/course/the-complete-guide-to-becoming-a-software-architect/,https://img-c.udemycdn.com/course/240x135/2304734_767b.jpg,Memi Lavi,The Complete Guide to Becoming a Software Architect,4.6,16080,6.0,159.99,"The most comprehensive guide that will make you a Software Architect, the most desired role in the software industry.",1.0,Course,0.9158401967976924
.net frameworks,https://www.udemy.com/course/specflow-selenium-page-object-model-framework-with-csharp/,https://img-c.udemycdn.com/course/240x135/5589506_1a1c_5.jpg,Singh Trainer,"Specflow, BDD, Selenium with C#, Professional POM Framework",4.4,127,29.0,19.99,BRAND NEW COURSE: Make yourself expert in POM Enterprise Level Framework & design patterns. Code for framework sections.,1.5,Course,0.8144601818129077
.net frameworks,https://www.udemy.com/course/aspnet-mvc-course-aspnet-core/,https://img-c.udemycdn.com/course/240x135/4910406_cca3_3.jpg,Sameer Saini,ASP.NET MVC Complete Guide using .NET Core [.NET8 Updated],4.6,1258,13.5,59.99,"ASP.NET MVC Mastery: Dive Deep into .NET Core MVC with Real-World App, Entity Framework Core and ASP.NET Core Identity",1.5,Course,0.9042364353011727
.net frameworks,https://www.udemy.com/course/real-world-aspnet-web-api-services-for-net-framework/,https://img-c.udemycdn.com/course/240x135/1580426_db45_2.jpg,Darren DeLoach,Real World ASP.NET Web API Services for .NET Framework,4.4,879,7.5,59.99,"Create production-ready, secure, professional Web API services designed for any kind of client integration",2.0,Course,0.8576050486300678
.net frameworks,https://www.udemy.com/course/entity-framework-core-a-full-tour/,https://img-c.udemycdn.com/course/240x135/3738650_6f61_3.jpg,Trevoir Williams,Entity Framework Core - A Full Tour,4.6,838,10.5,74.99,Learn how to use and take advantage of the full feature set of Entity Framework Core in your .NET Core applications.,1.5,Course,0.9003394148446995
.net frameworks,https://www.udemy.com/course/selenium-webdriver-with-csharp-nunit/,https://img-c.udemycdn.com/course/240x135/4257456_06c6_4.jpg,Rahul Shetty,Selenium WebDriver with C# from Scratch - Nunit Framework,4.6,3729,10.0,84.99,BRAND NEW COURSE - Become expert level Selenium C# Engineer and learn how to implement Automation framework from Scratch,1.5,Course,0.9111470593861302
.net frameworks,https://www.udemy.com/course/framework-development-with-playwright-dotnet/,https://img-c.udemycdn.com/course/240x135/5295114_a462_2.jpg,Karthik KK,Automation Framework Development with Playwright in C# .NET,4.3,329,18.0,29.99,An End-to-End Playwright automation framework development course - 2025 Updated!,1.5,Course,0.8197329286662766
.net frameworks,https://www.udemy.com/course/testerbootcamp/,https://img-c.udemycdn.com/course/240x135/2125112_86f5_8.jpg,"Tarek Roshdy, Nezam Academy, Nezam Team",The Complete 2025 Software Testing Bootcamp,4.5,33946,37.5,119.99,Your Step-by-Step Guide to Becoming a Professional Software Tester,1.0,Course,0.8968636217011086
.net frameworks,https://www.udemy.com/course/asp-net-core/,https://img-c.udemycdn.com/course/240x135/2237386_d886_16.jpg,Bhrugen Patel,Clean Architecture in .NET Core MVC[.NET 8] - Complete Guide,4.7,2627,14.5,19.99,"Build resort application using .NET Core MVC, Entity Framework Core and ASP.NET Core Identity with Clean Architecture",1.0,Course,0.9305778746304392
.net frameworks,https://www.udemy.com/course/net-framework-practice-tests-core-oop-c-and-advanced/,https://img-c.udemycdn.com/course/240x135/6167697_3453_2.jpg,Interview Preaparation,".NET Framework Practice Tests – Core, OOP, C#, and Advanced",4.3,5,6.5,19.99,"Boost your .NET skills with practice tests on core concepts, OOP, C# programming, and advanced .NET features",2.0,Course,0.43838523059758266
.net platform,https://www.udemy.com/course/become-an-associate-software-engineer/,https://img-c.udemycdn.com/course/240x135/5958238_8203_3.jpg,Paulo Victor Gomes,Become a Software Engineer,4.8,19,14.5,19.99,The Complete Guide to Becoming an Associate Software Engineer: Your Entry into the Tech World,1.5,Course,0.7791985972913983
.net platform,https://www.udemy.com/course/introduction-to-platform-engineering/,https://img-c.udemycdn.com/course/240x135/6124709_5e19_2.jpg,Luca Galante,Introduction to Platform Engineering,4.8,63,2.5,74.99,Master the key concepts and frameworks of the emerging discipline of Platform Engineering,1.0,Course,0.8830828555315978
.net platform,https://www.udemy.com/course/software-engineering-101/,https://img-c.udemycdn.com/course/240x135/2267906_505c.jpg,Kurt Anderson,Software Engineering 101: Plan and Execute Better Software.,4.5,12113,8.5,109.99,Software Engineering 101: Use Software Engineering to Plan and Build Amazing Software + Learn SCRUM Framework!,1.5,Course,0.8947011883258328
.net platform,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/,https://img-c.udemycdn.com/course/240x135/4931546_c247.jpg,Web Academy by Harsha Vardhan,Asp.Net Core 9 (.NET 9)  | True Ultimate Guide,4.6,5436,87.0,84.99,ASP .NET Core | Asp.Net Core Projects | Bootcamp | Advanced | Interview Questions | Web API | MVC | SOLID Principles,1.5,Course,0.9127268139506526
.net platform,https://www.udemy.com/course/software-architecture-design-of-modern-large-scale-systems/,https://img-c.udemycdn.com/course/240x135/3997622_0670_2.jpg,"Michael Pogrebinsky | Software Architecture, System Design, Java Expert, Top Developer Academy LLC",Software Architecture & Design of Modern Large Scale Systems,4.7,11311,7.0,109.99,"Become a Software Architect or Technical Lead by Mastering Software Architecture, System Design & Big Data Processing.",1.5,Course,0.9356152665179599
.net platform,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
.net platform,https://www.udemy.com/course/the-complete-guide-to-becoming-a-software-architect/,https://img-c.udemycdn.com/course/240x135/2304734_767b.jpg,Memi Lavi,The Complete Guide to Becoming a Software Architect,4.6,16080,6.0,159.99,"The most comprehensive guide that will make you a Software Architect, the most desired role in the software industry.",1.0,Course,0.9158401967976924
.net platform,https://www.udemy.com/course/google-cloud-certification-associate-cloud-engineer/,https://img-c.udemycdn.com/course/240x135/3827154_aecc_4.jpg,"in28Minutes Official, Ranga Karanam | GCP Certification - Google Cloud Engineer & Architect",GCP Associate Cloud Engineer - Google Cloud Certification,4.6,31693,18.0,109.99,GCP ACE - Google Cloud Associate Cloud Engineer certification. Begin your Google Cloud Platform - GCP journey!,3.0,Certificate,0.9170565199020239
.net platform,https://www.udemy.com/course/aspnet-core-deep-dive/,https://img-c.udemycdn.com/course/240x135/6230473_a7f4.jpg,Frank Liu,ASP.NET Core Deep-Dive in .NET 9,4.9,15,32.5,54.99,Ultimate ASP.NET Core course with assignments and projects,1.5,Course,0.7752118105206857
.net platform,https://www.udemy.com/course/csharp-oops-mvc-asp-dotnet-core-webapi-sql-questions-mock-interviews/,https://img-c.udemycdn.com/course/240x135/4214682_4fe6_4.jpg,Happy Rawat,.NET/C# Interview Masterclass- Top 500 Questions (PDF)(2025),4.6,1804,10.0,69.99,Topics Covered - C# / OOPS / ASP.NET MVC / ADO NET / EF /  SQL Server / Web API / .NET Core (with PDF Book),1.5,Course,0.9070083933465724
.net platform,https://www.udemy.com/course/complete-software-engineering-course-build-develop-better-software/,https://img-c.udemycdn.com/course/240x135/5663686_5172_6.jpg,Yogesh Dahake,Complete Software Engineering Course : Build Better Software,4.3,228,15.0,19.99,"Learn Everything of Software Engineering : Plan, Design ,Develop, Test and Execute Software's using Software Engineering",1.5,Course,0.8107069791160091
.net platform,https://www.udemy.com/course/net-core-microservices-the-complete-guide-net-6-mvc/,https://img-c.udemycdn.com/course/240x135/4062064_c372_2.jpg,"DotNet Mastery, Bhrugen Patel",.NET Core Microservices - The Complete Guide (.NET 8 MVC),4.5,7118,14.0,89.99,"Learn Microservices architecture with .NET Core MVC(.NET 8), Entity Framework Core, .NET Identity with Azure Service Bus",2.0,Course,0.8930398098934749
.net platform,https://www.udemy.com/course/platform-engineering/,https://img-c.udemycdn.com/course/240x135/6179403_d435_4.jpg,Uplatz Training,Platform Engineering: Build Scalable & Resilient Systems,3.2,14,40.0,64.99,"Learn DevOps, Infrastructure as Code, CI/CD, Kubernetes, more. Prepare for a successful career in platform engineering!",1.5,Course,0.3920858610084863
.net platform,https://www.udemy.com/course/blazor-deep-dive-from-beginner-to-advanced/,https://img-c.udemycdn.com/course/240x135/5836692_9ff2_2.jpg,Frank Liu,Blazor Deep Dive - From Beginner to Advanced in .NET 8,4.6,1229,14.5,89.99,Ultimate ASP.NET Core Blazor Course with projects (with .NET 9 updates),1.5,Course,0.9040366761041364
.net platform,https://www.udemy.com/course/complete-aspnet-core-21-course/,https://img-c.udemycdn.com/course/240x135/1844356_cba1_8.jpg,Bhrugen Patel,.NET Core MVC - The Complete Guide 2025 [E-commerce],4.5,18432,17.0,84.99,"Build real world e-commerce application using ASP.NET Core MVC, Entity Framework Core and ASP.NET Core Identity.",2.0,Course,0.8957229072531333
.net platform,https://www.udemy.com/course/csharp-interview-questions-answers/,https://img-c.udemycdn.com/course/240x135/3821964_e835_9.jpg,Shivprasad Koirala,.NET / C# Interview Questions with Answers.,4.6,2393,9.0,74.99,.NET / C# Interview Questions with Answers. Crack you next Csharp interview or .NET Interview with confidence.,1.5,Course,0.9088192049434212
.net platform,https://www.udemy.com/course/unit-testing-net-core-2x-applications-with-xunit-net/,https://img-c.udemycdn.com/course/240x135/1813988_f89f_14.jpg,Aref Karimi,Unit Testing .NET 9 Applications with xUnit .net v3,4.4,4432,3.5,59.99,"xUnit v3 and Microsoft Testing Platform, Mocking, Test Driven Development (TDD) and Interview Questions",1.5,Course,0.8704149508299627
.net platform,https://www.udemy.com/course/testerbootcamp/,https://img-c.udemycdn.com/course/240x135/2125112_86f5_8.jpg,"Tarek Roshdy, Nezam Academy, Nezam Team",The Complete 2025 Software Testing Bootcamp,4.5,33946,37.5,119.99,Your Step-by-Step Guide to Becoming a Professional Software Tester,1.0,Course,0.8968636217011086
.net platform,https://www.udemy.com/course/build-a-platform-engineering-environment-on-kubernetes/,https://img-c.udemycdn.com/course/240x135/5805654_3f19_3.jpg,Michael Levan,Build A Platform Engineering Environment On Kubernetes,4.6,4,2.5,59.99,k8s For Platforms,2.0,Course,0.44761424768391295
.net platform,https://www.udemy.com/course/aspnet-mvc-course-aspnet-core/,https://img-c.udemycdn.com/course/240x135/4910406_cca3_3.jpg,Sameer Saini,ASP.NET MVC Complete Guide using .NET Core [.NET8 Updated],4.6,1258,13.5,59.99,"ASP.NET MVC Mastery: Dive Deep into .NET Core MVC with Real-World App, Entity Framework Core and ASP.NET Core Identity",1.5,Course,0.9042364353011727
.net,https://www.udemy.com/course/become-an-associate-software-engineer/,https://img-c.udemycdn.com/course/240x135/5958238_8203_3.jpg,Paulo Victor Gomes,Become a Software Engineer,4.8,19,14.5,19.99,The Complete Guide to Becoming an Associate Software Engineer: Your Entry into the Tech World,1.5,Course,0.7791985972913983
.net,https://www.udemy.com/course/software-engineering-101/,https://img-c.udemycdn.com/course/240x135/2267906_505c.jpg,Kurt Anderson,Software Engineering 101: Plan and Execute Better Software.,4.5,12113,8.5,109.99,Software Engineering 101: Use Software Engineering to Plan and Build Amazing Software + Learn SCRUM Framework!,1.5,Course,0.8947011883258328
.net,https://www.udemy.com/course/software-architecture-design-of-modern-large-scale-systems/,https://img-c.udemycdn.com/course/240x135/3997622_0670_2.jpg,"Michael Pogrebinsky | Software Architecture, System Design, Java Expert, Top Developer Academy LLC",Software Architecture & Design of Modern Large Scale Systems,4.7,11311,7.0,109.99,"Become a Software Architect or Technical Lead by Mastering Software Architecture, System Design & Big Data Processing.",1.5,Course,0.9356152665179599
.net,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/,https://img-c.udemycdn.com/course/240x135/4931546_c247.jpg,Web Academy by Harsha Vardhan,Asp.Net Core 9 (.NET 9)  | True Ultimate Guide,4.6,5436,87.0,84.99,ASP .NET Core | Asp.Net Core Projects | Bootcamp | Advanced | Interview Questions | Web API | MVC | SOLID Principles,1.5,Course,0.9127268139506526
.net,https://www.udemy.com/course/the-complete-guide-to-becoming-a-software-architect/,https://img-c.udemycdn.com/course/240x135/2304734_767b.jpg,Memi Lavi,The Complete Guide to Becoming a Software Architect,4.6,16080,6.0,159.99,"The most comprehensive guide that will make you a Software Architect, the most desired role in the software industry.",1.0,Course,0.9158401967976924
.net,https://www.udemy.com/course/effective-software-testing-with-net-and-xunit/,https://img-c.udemycdn.com/course/240x135/5707310_0831_2.jpg,Caio Sousa,Effective Software Testing with .NET and XUnit,5.0,4,2.0,49.99,Software testing with C# and xUnit,1.5,Course,0.5256241787122208
.net,https://www.udemy.com/course/aspnet-core-deep-dive/,https://img-c.udemycdn.com/course/240x135/6230473_a7f4.jpg,Frank Liu,ASP.NET Core Deep-Dive in .NET 9,4.9,15,32.5,54.99,Ultimate ASP.NET Core course with assignments and projects,1.5,Course,0.7752118105206857
.net,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,https://img-c.udemycdn.com/course/240x135/6112535_7103.jpg,365 Careers,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,4.6,2803,24.5,89.99,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",1.5,Course,0.9097150440570702
.net,https://www.udemy.com/course/csharp-oops-mvc-asp-dotnet-core-webapi-sql-questions-mock-interviews/,https://img-c.udemycdn.com/course/240x135/4214682_4fe6_4.jpg,Happy Rawat,.NET/C# Interview Masterclass- Top 500 Questions (PDF)(2025),4.6,1804,10.0,69.99,Topics Covered - C# / OOPS / ASP.NET MVC / ADO NET / EF /  SQL Server / Web API / .NET Core (with PDF Book),1.5,Course,0.9070083933465724
.net,https://www.udemy.com/course/net-core-microservices-the-complete-guide-net-6-mvc/,https://img-c.udemycdn.com/course/240x135/4062064_c372_2.jpg,"DotNet Mastery, Bhrugen Patel",.NET Core Microservices - The Complete Guide (.NET 8 MVC),4.5,7118,14.0,89.99,"Learn Microservices architecture with .NET Core MVC(.NET 8), Entity Framework Core, .NET Identity with Azure Service Bus",2.0,Course,0.8930398098934749
.net,https://www.udemy.com/course/complete-software-engineering-course-build-develop-better-software/,https://img-c.udemycdn.com/course/240x135/5663686_5172_6.jpg,Yogesh Dahake,Complete Software Engineering Course : Build Better Software,4.3,228,15.0,19.99,"Learn Everything of Software Engineering : Plan, Design ,Develop, Test and Execute Software's using Software Engineering",1.5,Course,0.8107069791160091
.net,https://www.udemy.com/course/complete-aspnet-core-21-course/,https://img-c.udemycdn.com/course/240x135/1844356_cba1_8.jpg,Bhrugen Patel,.NET Core MVC - The Complete Guide 2025 [E-commerce],4.5,18432,17.0,84.99,"Build real world e-commerce application using ASP.NET Core MVC, Entity Framework Core and ASP.NET Core Identity.",2.0,Course,0.8957229072531333
.net,https://www.udemy.com/course/98-361-software-development-fundamentals-using-vb-net-visual-basic-net/,https://img-c.udemycdn.com/course/240x135/3832264_79a2_5.jpg,"Phillip Burton • 880000+ students so far, I Do Data Limited",98-361: Software Development Fundamentals (using VB .Net),4.7,334,10.0,79.99,"Learn Visual Basic, Web and Desktop applications, and databases. 98-361 (VB .Net version).",1.0,Course,0.9102909625282556
.net,https://www.udemy.com/course/software-development-desktop-applications-net-c/,https://img-c.udemycdn.com/course/240x135/4083774_2996.jpg,Ali Raza Sardar Ali,Desktop Applications with Inventory Software C# .NET,4.7,28,18.5,59.99,Inventory Management System,1.5,Course,0.7950601599979489
.net,https://www.udemy.com/course/testerbootcamp/,https://img-c.udemycdn.com/course/240x135/2125112_86f5_8.jpg,"Tarek Roshdy, Nezam Academy, Nezam Team",The Complete 2025 Software Testing Bootcamp,4.5,33946,37.5,119.99,Your Step-by-Step Guide to Becoming a Professional Software Tester,1.0,Course,0.8968636217011086
.net,https://www.udemy.com/course/blazor-deep-dive-from-beginner-to-advanced/,https://img-c.udemycdn.com/course/240x135/5836692_9ff2_2.jpg,Frank Liu,Blazor Deep Dive - From Beginner to Advanced in .NET 8,4.6,1229,14.5,89.99,Ultimate ASP.NET Core Blazor Course with projects (with .NET 9 updates),1.5,Course,0.9040366761041364
.net,https://www.udemy.com/course/csharp-interview-questions-answers/,https://img-c.udemycdn.com/course/240x135/3821964_e835_9.jpg,Shivprasad Koirala,.NET / C# Interview Questions with Answers.,4.6,2393,9.0,74.99,.NET / C# Interview Questions with Answers. Crack you next Csharp interview or .NET Interview with confidence.,1.5,Course,0.9088192049434212
